iteration,loss,s95_area
0,18203.5,76.8123
1,18223.1,76.6122
2,18161,76.3676
3,18130.9,76.3676
4,18161.6,76.3676
5,18153.8,76.3676
6,18169.8,76.3676
7,18162.7,76.3676
8,18148.2,76.3676
9,18147.5,76.3676
10,18177.6,76.5321
11,18192.6,76.5321
12,18168,76.5321
13,18140.7,76.5321
14,18123.2,76.5321
15,18122.7,76.5321
16,18129.2,76.5321
17,18138.4,76.5321
18,18130.8,76.5321
19,18107.9,76.5321
20,18121.6,76.3543
21,18133.8,76.3543
22,18114.6,76.3543
23,18120,76.3543
24,18123.9,76.3543
25,18100.6,76.3543
26,18108.9,76.3543
27,18116.9,76.3543
28,18127.4,76.3543
29,18117.5,76.3543
30,18115.9,76.292
31,18108.4,76.292
32,18101.6,76.292
33,18111,76.292
34,18114.6,76.292
35,18120.4,76.292
36,18131.3,76.292
37,18122.6,76.292
38,18128.1,76.292
39,18102.1,76.292
40,18105.7,76.2965
41,18104.8,76.2965
42,18119.6,76.2965
43,18114,76.2965
44,18107.9,76.2965
45,18113.3,76.2965
46,18102,76.2965
47,18099.4,76.2965
48,18101.5,76.2965
49,18100.7,76.2965
50,18094,76.2876
51,18100.9,76.2876
52,18096.6,76.2876
53,18113.1,76.2876
54,18100.3,76.2876
55,18119.6,76.2876
56,18113.9,76.2876
57,18096.6,76.2876
58,18116.4,76.2876
59,18110.7,76.2876
60,18100.2,76.292
61,18105,76.292
62,18111.5,76.292
63,18107.2,76.292
64,18111.2,76.292
65,18106.6,76.292
66,18106,76.292
67,18108.8,76.292
68,18110.3,76.292
69,18107.3,76.292
70,18116.5,76.2831
71,18109.3,76.2831
72,18099.6,76.2831
73,18091.1,76.2831
74,18100,76.2831
75,18103.6,76.2831
76,18099.5,76.2831
77,18116,76.2831
78,18110,76.2831
79,18117.6,76.2831
80,18097.7,76.2742
81,18102.6,76.2742
82,18101.2,76.2742
83,18093.7,76.2742
84,18113.7,76.2742
85,18117.1,76.2742
86,18113.8,76.2742
87,18104.9,76.2742
88,18096.1,76.2742
89,18109.5,76.2742
90,18103.8,76.2698
91,18103.7,76.2698
92,18097.8,76.2698
93,18109.6,76.2698
94,18100.4,76.2698
95,18106.4,76.2698
96,18119.1,76.2698
97,18121.5,76.2698
98,18119.6,76.2698
99,18117.2,76.2698
