iteration,loss,s95_area
0,18284.4,76.7056
1,18254.3,76.5811
2,18201.7,76.4699
3,18182.2,76.4699
4,18139.1,76.4699
5,18142.3,76.4699
6,18150.3,76.4699
7,18138.9,76.4699
8,18140.3,76.4699
9,18140.6,76.4699
10,18121.9,76.2164
11,18120.9,76.2164
12,18126.2,76.2164
13,18117.3,76.2164
14,18118.3,76.2164
15,18114.1,76.2164
16,18116,76.2164
17,18130.3,76.2164
18,18122.3,76.2164
19,18116.3,76.2164
20,18110.9,76.2253
21,18108.1,76.2253
22,18105.6,76.2253
23,18108.5,76.2253
24,18093.2,76.2253
25,18089.7,76.2253
26,18109.3,76.2253
27,18108.5,76.2253
28,18115.8,76.2253
29,18110.3,76.2253
30,18132.8,76.1675
31,18114.2,76.1675
32,18105.6,76.1675
33,18098.3,76.1675
34,18109.7,76.1675
35,18115.4,76.1675
36,18126.6,76.1675
37,18135.1,76.1675
38,18150.9,76.1675
39,18157,76.1675
40,18137.2,76.1764
41,18133.9,76.1764
42,18119.9,76.1764
43,18122.9,76.1764
44,18133.5,76.1764
45,18140.3,76.1764
46,18151.4,76.1764
47,18131.9,76.1764
48,18136.1,76.1764
49,18125.4,76.1764
50,18138,76.1408
51,18125.5,76.1408
52,18133.9,76.1408
53,18143,76.1408
54,18130.3,76.1408
55,18128.2,76.1408
56,18131.1,76.1408
57,18142.6,76.1408
58,18136.1,76.1408
59,18135.9,76.1408
60,18146.2,76.1808
61,18127.6,76.1808
62,18122.9,76.1808
63,18125.2,76.1808
64,18122.5,76.1808
65,18118.8,76.1808
66,18136,76.1808
67,18121.9,76.1808
68,18127.2,76.1808
69,18127.3,76.1808
70,18127.7,76.1942
71,18120.4,76.1942
72,18122.7,76.1942
73,18128.8,76.1942
74,18133.6,76.1942
75,18147.8,76.1942
76,18125.1,76.1942
77,18134.1,76.1942
78,18116.8,76.1942
79,18106.8,76.1942
80,18115.8,76.1942
81,18126.5,76.1942
82,18137.1,76.1942
83,18107.6,76.1942
84,18107.5,76.1942
85,18122.2,76.1942
86,18130.1,76.1942
87,18127,76.1942
88,18122.1,76.1942
89,18101.6,76.1942
90,18108.6,76.1942
91,18111,76.1942
92,18105.6,76.1942
93,18104.3,76.1942
94,18093.1,76.1942
95,18101.2,76.1942
96,18093.1,76.1942
97,18107.6,76.1942
98,18108.1,76.1942
99,18113.3,76.1942
