iteration,loss,s95_area
0,12539.2,51.1548
1,12408.8,50.8658
2,12331,50.7591
3,12315.7,50.7591
4,12301.7,50.7591
5,12295.3,50.7591
6,12277.5,50.7591
7,12293.9,50.7591
8,12298.2,50.7591
9,12303.3,50.7591
10,12308.8,50.6835
11,12276.6,50.6835
12,12289.7,50.6835
13,12274.9,50.6835
14,12269.5,50.6835
15,12277.7,50.6835
16,12269.5,50.6835
17,12276.2,50.6835
18,12291,50.6835
19,12296.2,50.6835
20,12277,50.6835
21,12277,50.6835
22,12291.1,50.6835
23,12309.9,50.6835
24,12310.7,50.6835
25,12303.3,50.6835
26,12300,50.6835
27,12296.7,50.6835
28,12281.2,50.6835
29,12285.1,50.6835
30,12286.6,50.5723
31,12280.2,50.5723
32,12285,50.5723
33,12281.3,50.5723
34,12284.4,50.5723
35,12288.8,50.5723
36,12292.9,50.5723
37,12293.8,50.5723
38,12277.4,50.5723
39,12266.9,50.5723
40,12264.1,50.5323
41,12264.4,50.5323
42,12268,50.5323
43,12261.4,50.5323
44,12262.5,50.5323
45,12264.5,50.5323
46,12269.6,50.5323
47,12261.6,50.5323
48,12265.6,50.5323
49,12267.3,50.5323
50,12260.8,50.5145
51,12256.3,50.5145
52,12253.7,50.5145
53,12264.8,50.5145
54,12259.4,50.5145
55,12248.6,50.5145
56,12252.7,50.5145
57,12245.5,50.5145
58,12255.2,50.5145
59,12263.1,50.5145
60,12259.2,50.4834
61,12250.2,50.4834
62,12250.4,50.4834
63,12251.8,50.4834
64,12262.3,50.4834
65,12252.9,50.4834
66,12251.6,50.4834
67,12269.8,50.4834
68,12251.1,50.4834
69,12246.5,50.4834
70,12246.3,50.4923
71,12246.1,50.4923
72,12239.6,50.4923
73,12244.1,50.4923
74,12237.5,50.4923
75,12248.4,50.4923
76,12243.4,50.4923
77,12250.6,50.4923
78,12249.9,50.4923
79,12247.2,50.4923
80,12253.7,50.5012
81,12245,50.5012
82,12249.1,50.5012
83,12240.6,50.5012
84,12244.5,50.5012
85,12243.6,50.5012
86,12238.2,50.5012
87,12233,50.5012
88,12244.3,50.5012
89,12253.4,50.5012
90,12247.8,50.4834
91,12246.4,50.4834
92,12238.5,50.4834
93,12242.1,50.4834
94,12250.6,50.4834
95,12246.9,50.4834
96,12237.3,50.4834
97,12253.5,50.4834
98,12253.7,50.4834
99,12248,50.4834
