iteration,loss,s95_area
0,22408.4,94.6702
1,22363.9,94.6569
2,22365.7,94.6035
3,22372.7,94.6035
4,22398.6,94.6035
5,22379.7,94.6035
6,22365.8,94.6035
7,22331.3,94.6035
8,22319.9,94.6035
9,22305,94.6035
10,22305.4,94.4701
11,22295.1,94.4701
12,22308.7,94.4701
13,22338.1,94.4701
14,22326.4,94.4701
15,22328.7,94.4701
16,22340.2,94.4701
17,22331.1,94.4701
18,22338.2,94.4701
19,22343.1,94.4701
20,22328.6,94.4835
21,22324.2,94.4835
22,22325,94.4835
23,22323.6,94.4835
24,22344.4,94.4835
25,22332.1,94.4835
26,22333.9,94.4835
27,22339.1,94.4835
28,22343.6,94.4835
29,22314.8,94.4835
30,22326.4,94.4256
31,22327.3,94.4256
32,22318.8,94.4256
33,22332.2,94.4256
34,22336.3,94.4256
35,22330.5,94.4256
36,22318.2,94.4256
37,22323.8,94.4256
38,22325.2,94.4256
39,22333.5,94.4256
40,22328.7,94.4034
41,22331,94.4034
42,22337,94.4034
43,22334.4,94.4034
44,22334,94.4034
45,22343.6,94.4034
46,22336.7,94.4034
47,22340,94.4034
48,22327,94.4034
49,22304.8,94.4034
50,22322.9,94.3767
51,22320.3,94.3767
52,22314.5,94.3767
53,22332.2,94.3767
54,22340.7,94.3767
55,22348.6,94.3767
56,22364.3,94.3767
57,22347.6,94.3767
58,22331.2,94.3767
59,22298.1,94.3767
60,22305.3,94.3234
61,22322.4,94.3234
62,22314.1,94.3234
63,22330.4,94.3234
64,22306.8,94.3234
65,22305.4,94.3234
66,22312.9,94.3234
67,22291.8,94.3234
68,22300,94.3234
69,22307.1,94.3234
70,22308.6,94.3189
71,22309.1,94.3189
72,22293.5,94.3189
73,22285,94.3189
74,22278,94.3189
75,22275.7,94.3189
76,22276.9,94.3189
77,22279.5,94.3189
78,22286.9,94.3189
79,22284,94.3189
80,22279.1,94.2611
81,22274.3,94.2611
82,22273.8,94.2611
83,22283.8,94.2611
84,22280.1,94.2611
85,22283.1,94.2611
86,22303.1,94.2611
87,22297,94.2611
88,22303.4,94.2611
89,22303.6,94.2611
90,22302.1,94.2789
91,22281,94.2789
92,22281.7,94.2789
93,22262.7,94.2789
94,22282,94.2789
95,22289.2,94.2789
96,22303.1,94.2789
97,22317.4,94.2789
98,22282.7,94.2789
99,22286.2,94.2789
