iteration,loss,s95_area
0,49395.9,214.567
1,47762.4,207.252
2,46173.7,200.279
3,44672.7,200.279
4,43367.2,200.279
5,42087.5,200.279
6,40966.7,200.279
7,39891.4,200.279
8,38954.5,200.279
9,38150.5,200.279
10,37407.8,161.406
11,36690.5,161.406
12,36105.1,161.406
13,35529.4,161.406
14,34920.3,161.406
15,34355.5,161.406
16,33822.6,161.406
17,33357.9,161.406
18,32940.2,161.406
19,32482.9,161.406
20,32013.4,137.461
21,31570.4,137.461
22,31126.7,137.461
23,30717.2,137.461
24,30342.4,137.461
25,29963.4,137.461
26,29631,137.461
27,29282.2,137.461
28,28955.6,137.461
29,28660.8,137.461
30,28333.1,121.43
31,28020.9,121.43
32,27714.1,121.43
33,27448.2,121.43
34,27179.9,121.43
35,26906.6,121.43
36,26625.7,121.43
37,26371,121.43
38,26079.6,121.43
39,25823.2,121.43
40,25560.9,109.304
41,25338.7,109.304
42,25108.9,109.304
43,24863.1,109.304
44,24617.6,109.304
45,24405.4,109.304
46,24198.4,109.304
47,23993.6,109.304
48,23777.5,109.304
49,23581.1,109.304
50,23390.2,99.3259
51,23174.5,99.3259
52,22990.4,99.3259
53,22795,99.3259
54,22621.7,99.3259
55,22439.5,99.3259
56,22252.7,99.3259
57,22078.3,99.3259
58,21923.4,99.3259
59,21767.5,99.3259
60,21633.8,91.7621
61,21493.2,91.7621
62,21360.6,91.7621
63,21222,91.7621
64,21081.9,91.7621
65,20962.7,91.7621
66,20825,91.7621
67,20703.8,91.7621
68,20589.1,91.7621
69,20498.4,91.7621
70,20377.8,86.2393
71,20286.7,86.2393
72,20192,86.2393
73,20088,86.2393
74,19997.9,86.2393
75,19911,86.2393
76,19831,86.2393
77,19732.5,86.2393
78,19653.7,86.2393
79,19583.7,86.2393
80,19475.8,82.2728
81,19395.6,82.2728
82,19325.1,82.2728
83,19230.1,82.2728
84,19162.7,82.2728
85,19099.1,82.2728
86,19039,82.2728
87,18951.4,82.2728
88,18890.4,82.2728
89,18820.3,82.2728
90,18762.2,78.9645
91,18683.7,78.9645
92,18622.3,78.9645
93,18562.1,78.9645
94,18516.2,78.9645
95,18445.1,78.9645
96,18383.8,78.9645
97,18339.8,78.9645
98,18264.2,78.9645
99,18229.5,78.9645
100,18172.1,76.4521
101,18124.7,76.4521
102,18076.5,76.4521
103,18021.5,76.4521
104,17979.7,76.4521
105,17931.3,76.4521
106,17873.9,76.4521
107,17842.9,76.4521
108,17780.7,76.4521
109,17753.8,76.4521
110,17716.4,74.4778
111,17670.8,74.4778
112,17632.1,74.4778
113,17582.4,74.4778
114,17551.9,74.4778
115,17530,74.4778
116,17490.9,74.4778
117,17463.1,74.4778
118,17433.4,74.4778
119,17406.1,74.4778
120,17375.5,72.7524
121,17346.8,72.7524
122,17299.8,72.7524
123,17275.7,72.7524
124,17250.2,72.7524
125,17214.6,72.7524
126,17189,72.7524
127,17164.7,72.7524
128,17127.7,72.7524
129,17115.6,72.7524
130,17095,71.5296
131,17066.5,71.5296
132,17032.7,71.5296
133,16989.6,71.5296
134,16962.9,71.5296
135,16936.6,71.5296
136,16929.9,71.5296
137,16901.3,71.5296
138,16884.2,71.5296
139,16874.2,71.5296
140,16859.3,70.5069
141,16846.8,70.5069
142,16810.8,70.5069
143,16795,70.5069
144,16789.3,70.5069
145,16777.6,70.5069
146,16754.6,70.5069
147,16712.8,70.5069
148,16713.2,70.5069
149,16688.2,70.5069
150,16665.4,69.7109
151,16647.4,69.7109
152,16621.4,69.7109
153,16607.6,69.7109
154,16592.3,69.7109
155,16579.4,69.7109
156,16566.9,69.7109
157,16553.7,69.7109
158,16550.6,69.7109
159,16539.5,69.7109
160,16521,69.1684
161,16508.9,69.1684
162,16497.3,69.1684
163,16473.2,69.1684
164,16458.6,69.1684
165,16438.7,69.1684
166,16442.5,69.1684
167,16434.4,69.1684
168,16429.5,69.1684
169,16411.5,69.1684
170,16412.5,68.746
171,16404.9,68.746
172,16411.6,68.746
173,16408.3,68.746
174,16402.8,68.746
175,16387.9,68.746
176,16374.4,68.746
177,16370.5,68.746
178,16365,68.746
179,16354.8,68.746
180,16347.3,68.4258
181,16342.4,68.4258
182,16332.8,68.4258
183,16330.6,68.4258
184,16315,68.4258
185,16315.6,68.4258
186,16308.7,68.4258
187,16300.2,68.4258
188,16299,68.4258
189,16291.1,68.4258
190,16286.7,68.1946
191,16268.9,68.1946
192,16276.5,68.1946
193,16278.2,68.1946
194,16273.3,68.1946
195,16266.2,68.1946
196,16249.3,68.1946
197,16239.3,68.1946
198,16240.3,68.1946
199,16235.4,68.1946
200,16233.7,67.9989
201,16232.8,67.9989
202,16218.5,67.9989
203,16217.8,67.9989
204,16219.9,67.9989
205,16218.5,67.9989
206,16214.1,67.9989
207,16213.9,67.9989
208,16203.5,67.9989
209,16197.4,67.9989
210,16188.1,67.8122
211,16182.5,67.8122
212,16188.7,67.8122
213,16183.3,67.8122
214,16177.7,67.8122
215,16178,67.8122
216,16174.4,67.8122
217,16181.5,67.8122
218,16183.5,67.8122
219,16181.6,67.8122
220,16192.4,67.7366
221,16189,67.7366
222,16194.7,67.7366
223,16184.9,67.7366
224,16172.5,67.7366
225,16171.6,67.7366
226,16174.8,67.7366
227,16172.2,67.7366
228,16166.2,67.7366
229,16162.2,67.7366
230,16170.5,67.6432
231,16162,67.6432
232,16155.2,67.6432
233,16167.1,67.6432
234,16161,67.6432
235,16169.9,67.6432
236,16157.7,67.6432
237,16157,67.6432
238,16159,67.6432
239,16160.1,67.6432
240,16157.1,67.5987
241,16159.6,67.5987
242,16152.5,67.5987
243,16147.3,67.5987
244,16147,67.5987
245,16148.8,67.5987
246,16150.2,67.5987
247,16146,67.5987
248,16137.8,67.5987
249,16144.9,67.5987
250,16144.8,67.5365
251,16146.3,67.5365
252,16135,67.5365
253,16141.7,67.5365
254,16140.6,67.5365
255,16146.2,67.5365
256,16143.4,67.5365
257,16133.9,67.5365
258,16131.2,67.5365
259,16134.9,67.5365
260,16133,67.5187
261,16123.5,67.5187
262,16136.3,67.5187
263,16132.2,67.5187
264,16130.5,67.5187
265,16136.1,67.5187
266,16135.4,67.5187
267,16131.2,67.5187
268,16126.7,67.5187
