iteration,loss,s95_area
0,22408.4,94.6702
1,22363.9,94.6658
2,22365.8,94.5857
3,22369.8,94.5857
4,22378.2,94.5857
5,22364.1,94.5857
6,22343.3,94.5857
7,22348.1,94.5857
8,22333.5,94.5857
9,22321.1,94.5857
10,22333.6,94.4168
11,22310.8,94.4168
12,22303.8,94.4168
13,22303.3,94.4168
14,22313.8,94.4168
15,22323.3,94.4168
16,22329.1,94.4168
17,22319.2,94.4168
18,22337.2,94.4168
19,22341.3,94.4168
20,22325.5,94.4167
21,22322,94.4167
22,22323.3,94.4167
23,22326.3,94.4167
24,22322.3,94.4167
25,22306,94.4167
26,22283.3,94.4167
27,22299,94.4167
28,22298.8,94.4167
29,22289.6,94.4167
30,22286.3,94.3278
31,22281.6,94.3278
32,22287.8,94.3278
33,22273.1,94.3278
34,22281.3,94.3278
35,22279.9,94.3278
36,22284.2,94.3278
37,22289,94.3278
38,22293,94.3278
39,22282.8,94.3278
40,22278.5,94.3278
41,22282.1,94.3278
42,22293,94.3278
43,22297.4,94.3278
44,22291.5,94.3278
45,22278.5,94.3278
46,22294.1,94.3278
47,22310.2,94.3278
48,22311,94.3278
49,22325.4,94.3278
50,22309.4,94.3945
51,22315.9,94.3945
52,22302.6,94.3945
53,22315.2,94.3945
54,22304.8,94.3945
55,22322,94.3945
56,22308.4,94.3945
57,22299.8,94.3945
58,22300.8,94.3945
59,22324,94.3945
60,22325.7,94.3545
61,22310.3,94.3545
62,22317.4,94.3545
63,22317.4,94.3545
64,22306.2,94.3545
65,22316.1,94.3545
66,22315.1,94.3545
67,22305.4,94.3545
68,22312.7,94.3545
69,22292.1,94.3545
70,22320.6,94.3545
71,22307.1,94.3545
72,22325.7,94.3545
73,22286.7,94.3545
74,22286.5,94.3545
75,22299.2,94.3545
76,22299.8,94.3545
77,22321.3,94.3545
78,22332.7,94.3545
79,22324.3,94.3545
80,22326.4,94.4034
81,22330.5,94.4034
82,22316.8,94.4034
83,22323.9,94.4034
84,22340.7,94.4034
85,22310.8,94.4034
86,22303.2,94.4034
87,22331,94.4034
88,22320.2,94.4034
89,22302.1,94.4034
90,22288.5,94.3634
91,22297.2,94.3634
92,22308.7,94.3634
93,22307.3,94.3634
94,22318.5,94.3634
95,22317.6,94.3634
96,22329.3,94.3634
97,22314,94.3634
98,22307.2,94.3634
99,22292.4,94.3634
