iteration,loss,s95_area
0,18284.4,76.7056
1,18254.3,76.5944
2,18215.9,76.4654
3,18188.9,76.4654
4,18149.2,76.4654
5,18147.8,76.4654
6,18156.1,76.4654
7,18140.9,76.4654
8,18108.6,76.4654
9,18111.4,76.4654
10,18134.7,76.2787
11,18137.9,76.2787
12,18151.1,76.2787
13,18164.4,76.2787
14,18127.9,76.2787
15,18120,76.2787
16,18135.8,76.2787
17,18138.4,76.2787
18,18135.9,76.2787
19,18116.3,76.2787
20,18132.4,76.2386
21,18136.8,76.2386
22,18159,76.2386
23,18140.5,76.2386
24,18139.2,76.2386
25,18137.9,76.2386
26,18126.2,76.2386
27,18114.7,76.2386
28,18126.4,76.2386
29,18123.6,76.2386
30,18133.5,76.2075
31,18113.7,76.2075
32,18123.4,76.2075
33,18124.3,76.2075
34,18115.2,76.2075
35,18107.5,76.2075
36,18125.7,76.2075
37,18133.9,76.2075
38,18131.2,76.2075
39,18116.9,76.2075
40,18128.2,76.2209
41,18135.9,76.2209
42,18133,76.2209
43,18131.5,76.2209
44,18154.6,76.2209
45,18147.1,76.2209
46,18150.6,76.2209
47,18154.7,76.2209
48,18135.1,76.2209
49,18126.8,76.2209
50,18143.1,76.212
51,18135.6,76.212
52,18136.9,76.212
53,18123.2,76.212
54,18134.8,76.212
55,18132.6,76.212
56,18131.4,76.212
57,18152.5,76.212
58,18153.7,76.212
59,18124.4,76.212
60,18136.9,76.2342
61,18132.4,76.2342
62,18129.7,76.2342
63,18120.9,76.2342
64,18119.3,76.2342
65,18135.7,76.2342
66,18144.4,76.2342
67,18130.5,76.2342
68,18126.4,76.2342
69,18132.4,76.2342
70,18121.1,76.1942
71,18122.8,76.1942
72,18123.3,76.1942
73,18139.5,76.1942
74,18128.1,76.1942
75,18152,76.1942
76,18145.3,76.1942
77,18136.8,76.1942
78,18143.4,76.1942
79,18142.2,76.1942
80,18141.6,76.2164
81,18143.1,76.2164
82,18131.4,76.2164
83,18133.6,76.2164
84,18132.6,76.2164
85,18122.6,76.2164
86,18140,76.2164
87,18126.4,76.2164
88,18125.1,76.2164
89,18126.6,76.2164
90,18144.7,76.2209
91,18137.1,76.2209
92,18137.6,76.2209
93,18142.7,76.2209
94,18135.9,76.2209
95,18149.9,76.2209
96,18139.7,76.2209
97,18138.8,76.2209
98,18131.3,76.2209
99,18136.9,76.2209
100,18128.9,76.252
101,18144.6,76.252
102,18133.8,76.252
103,18120,76.252
104,18124.9,76.252
105,18134,76.252
106,18148.2,76.252
107,18139.8,76.252
108,18127.2,76.252
109,18134.5,76.252
110,18141.1,76.2298
111,18125,76.2298
112,18114.8,76.2298
113,18123.1,76.2298
114,18124,76.2298
115,18135.6,76.2298
116,18140.6,76.2298
117,18139,76.2298
118,18150,76.2298
119,18134.7,76.2298
120,18144.5,76.2298
121,18132.2,76.2298
122,18134.5,76.2298
123,18135.8,76.2298
124,18134.9,76.2298
125,18145.8,76.2298
126,18150.1,76.2298
127,18136.4,76.2298
128,18119.1,76.2298
129,18120.9,76.2298
130,18128.2,76.212
131,18137,76.212
132,18144.6,76.212
133,18145.1,76.212
134,18151,76.212
135,18135.5,76.212
136,18122.4,76.212
137,18112.6,76.212
138,18125.1,76.212
139,18143.9,76.212
140,18133.5,76.1986
141,18133.5,76.1986
142,18131.1,76.1986
143,18148.2,76.1986
144,18141.4,76.1986
145,18134.5,76.1986
146,18126.9,76.1986
147,18126.9,76.1986
148,18130.8,76.1986
149,18144.4,76.1986
