iteration,loss,s95_area
0,18203.5,76.8123
1,18223.1,76.5054
2,18160.2,76.3987
3,18143.7,76.3987
4,18146.6,76.3987
5,18135.6,76.3987
6,18139.4,76.3987
7,18139.7,76.3987
8,18139.8,76.3987
9,18124.7,76.3987
10,18121.7,76.332
11,18125.1,76.332
12,18111,76.332
13,18137.5,76.332
14,18156.3,76.332
15,18158.1,76.332
16,18142.3,76.332
17,18132.1,76.332
18,18139.9,76.332
19,18141.9,76.332
20,18124.5,76.3454
21,18118.2,76.3454
22,18119.2,76.3454
23,18122.6,76.3454
24,18127.6,76.3454
25,18130.2,76.3454
26,18126.1,76.3454
27,18123.3,76.3454
28,18121.6,76.3454
29,18113.8,76.3454
30,18128,76.3498
31,18130.2,76.3498
32,18147,76.3498
33,18148.7,76.3498
34,18146.8,76.3498
35,18141.9,76.3498
36,18137,76.3498
37,18108.4,76.3498
38,18117.4,76.3498
39,18136.4,76.3498
40,18135.4,76.3498
41,18147,76.3498
42,18122.9,76.3498
43,18126.5,76.3498
44,18117.6,76.3498
45,18120,76.3498
46,18124.6,76.3498
47,18138.4,76.3498
48,18137.9,76.3498
49,18136.3,76.3498
50,18133.7,76.332
51,18111.9,76.332
52,18122.2,76.332
53,18118.2,76.332
54,18127.8,76.332
55,18123,76.332
56,18125.3,76.332
57,18133.3,76.332
58,18123.1,76.332
59,18121.1,76.332
60,18128.2,76.3543
61,18127.6,76.3543
62,18125.7,76.3543
63,18134.4,76.3543
64,18137.5,76.3543
65,18128.9,76.3543
66,18107.6,76.3543
67,18117.7,76.3543
68,18124.6,76.3543
69,18131.6,76.3543
70,18127.2,76.3765
71,18138.2,76.3765
72,18132.5,76.3765
73,18124.6,76.3765
74,18119.9,76.3765
75,18124.3,76.3765
76,18126.5,76.3765
77,18133,76.3765
78,18124.1,76.3765
79,18117.5,76.3765
80,18130,76.3498
81,18131.7,76.3498
82,18124.1,76.3498
83,18125.5,76.3498
84,18135.1,76.3498
85,18133.4,76.3498
86,18126.5,76.3498
87,18119.2,76.3498
88,18123.9,76.3498
89,18124.8,76.3498
90,18121.5,76.3632
91,18127.3,76.3632
92,18136.6,76.3632
93,18130.1,76.3632
94,18122.5,76.3632
95,18121.3,76.3632
96,18127,76.3632
97,18141,76.3632
98,18131.5,76.3632
99,18133.1,76.3632
