x,y,z,ux,uy,uz,usum
     -6.420000,    3.619560,    3.037171,   0.000066964,  -0.006492669,   0.007733742,   0.010098020
      6.420000,    3.619560,    3.037171,  -0.000066964,  -0.006492669,   0.007733742,   0.010098020
     -6.219375,    3.619560,    3.037171,   0.000042993,  -0.004502228,   0.005363496,   0.007002785
     -6.018750,    3.619560,    3.037171,   0.000022137,  -0.002663793,   0.003173970,   0.004143714
     -5.818125,    3.619560,    3.037171,   0.000008927,  -0.001241960,   0.001480539,   0.001932495
     -5.617500,    3.619560,    3.037171,   0.000003461,  -0.000404409,   0.000482433,   0.000629524
     -5.416875,    3.619560,    3.037171,   0.000002128,  -0.000144819,   0.000172347,   0.000225123
     -5.216250,    3.619560,    3.037171,   0.000001447,  -0.000333626,   0.000396533,   0.000518216
     -5.015625,    3.619560,    3.037171,   0.000000482,  -0.000736007,   0.000874825,   0.001143253
     -4.815000,    3.619560,    3.037171,  -0.000000336,  -0.001161094,   0.001380203,   0.001803635
     -4.614375,    3.619560,    3.037171,  -0.000000242,  -0.001461209,   0.001737164,   0.002269993
     -4.413750,    3.619560,    3.037171,   0.000000581,  -0.001485772,   0.001766436,   0.002308206
     -4.213125,    3.619560,    3.037171,   0.000000930,  -0.001229890,   0.001462176,   0.001910651
     -4.012500,    3.619560,    3.037171,   0.000000514,  -0.000850959,   0.001011658,   0.001321962
     -3.811875,    3.619560,    3.037171,   0.000000092,  -0.000521389,   0.000619946,   0.000810049
     -3.611250,    3.619560,    3.037171,   0.000000111,  -0.000387571,   0.000460848,   0.000602156
     -3.410625,    3.619560,    3.037171,   0.000000116,  -0.000526213,   0.000625585,   0.000817470
     -3.210000,    3.619560,    3.037171,  -0.000000329,  -0.000864591,   0.001027699,   0.001343013
     -3.009375,    3.619560,    3.037171,  -0.000000796,  -0.001258730,   0.001496273,   0.001955309
     -2.808750,    3.619560,    3.037171,  -0.000000454,  -0.001535120,   0.001824959,   0.002384758
     -2.608125,    3.619560,    3.037171,   0.000000483,  -0.001534874,   0.001824673,   0.002384380
     -2.407500,    3.619560,    3.037171,   0.000000829,  -0.001258170,   0.001495623,   0.001954452
     -2.206875,    3.619560,    3.037171,   0.000000376,  -0.000864017,   0.001027037,   0.001342137
     -2.006250,    3.619560,    3.037171,  -0.000000044,  -0.000525768,   0.000625069,   0.000816788
     -1.805625,    3.619560,    3.037171,   0.000000005,  -0.000388088,   0.000461439,   0.000602941
     -1.605000,    3.619560,    3.037171,   0.000000053,  -0.000525665,   0.000624942,   0.000816625
     -1.404375,    3.619560,    3.037171,  -0.000000366,  -0.000863696,   0.001026646,   0.001341630
     -1.203750,    3.619560,    3.037171,  -0.000000817,  -0.001257488,   0.001494803,   0.001953385
