x,y,z,ux,uy,uz,usum
     -6.420000,    1.770016,    4.380944,   0.000135440,  -0.014195691,   0.005720319,   0.015305490
      6.420000,    1.770016,    4.380944,  -0.000135440,  -0.014195691,   0.005720319,   0.015305490
     -6.219375,    1.770016,    4.380944,   0.000092521,  -0.010361004,   0.004177073,   0.011171701
     -6.018750,    1.770016,    4.380944,   0.000055089,  -0.006847271,   0.002761984,   0.007383543
     -5.818125,    1.770016,    4.380944,   0.000029211,  -0.004058739,   0.001638263,   0.004376999
     -5.617500,    1.770016,    4.380944,   0.000016972,  -0.002404251,   0.000970282,   0.002592712
     -5.416875,    1.770016,    4.380944,   0.000012085,  -0.001997086,   0.000803473,   0.002152688
     -5.216250,    1.770016,    4.380944,   0.000007857,  -0.002525678,   0.001012661,   0.002721139
     -5.015625,    1.770016,    4.380944,   0.000003153,  -0.003540154,   0.001417278,   0.003813316
     -4.815000,    1.770016,    4.380944,   0.000000154,  -0.004565947,   0.001826945,   0.004917885
     -4.614375,    1.770016,    4.380944,   0.000000236,  -0.005258975,   0.002103880,   0.005664197
     -4.413750,    1.770016,    4.380944,   0.000002344,  -0.005480600,   0.002192032,   0.005902710
     -4.213125,    1.770016,    4.380944,   0.000004136,  -0.005257640,   0.002101924,   0.005662233
     -4.012500,    1.770016,    4.380944,   0.000004136,  -0.004772021,   0.001906878,   0.005138909
     -3.811875,    1.770016,    4.380944,   0.000002753,  -0.004321281,   0.001726088,   0.004653263
     -3.611250,    1.770016,    4.380944,   0.000000885,  -0.004170199,   0.001665237,   0.004490387
     -3.410625,    1.770016,    4.380944,  -0.000001066,  -0.004397609,   0.001755835,   0.004735180
     -3.210000,    1.770016,    4.380944,  -0.000002706,  -0.004934345,   0.001970270,   0.005313166
     -3.009375,    1.770016,    4.380944,  -0.000002971,  -0.005530129,   0.002208709,   0.005954891
     -2.808750,    1.770016,    4.380944,  -0.000001199,  -0.005910229,   0.002361100,   0.006364401
     -2.608125,    1.770016,    4.380944,   0.000001587,  -0.005917075,   0.002363832,   0.006371772
     -2.407500,    1.770016,    4.380944,   0.000003444,  -0.005552257,   0.002217512,   0.005978707
     -2.206875,    1.770016,    4.380944,   0.000003335,  -0.004976113,   0.001986826,   0.005358096
     -2.006250,    1.770016,    4.380944,   0.000001892,  -0.004465529,   0.001782637,   0.004808196
     -1.805625,    1.770016,    4.380944,   0.000000097,  -0.004271926,   0.001705213,   0.004599685
     -1.605000,    1.770016,    4.380944,  -0.000001699,  -0.004466555,   0.001783001,   0.004809283
