x,y,z,ux,uy,uz,usum
     -6.420000,   -4.440048,    1.616045,   0.000015344,  -0.001591756,  -0.004371922,   0.004652701
      6.420000,   -4.440048,    1.616045,  -0.000015344,  -0.001591756,  -0.004371922,   0.004652701
     -6.216190,   -4.440048,    1.616045,   0.000008998,  -0.001041038,  -0.002859215,   0.003042852
     -6.012381,   -4.440048,    1.616045,   0.000003524,  -0.000529054,  -0.001452925,   0.001546254
     -5.808571,   -4.440048,    1.616045,   0.000000490,  -0.000143858,  -0.000394960,   0.000420343
     -5.604762,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -5.400952,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -5.197143,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -4.993333,   -4.440048,    1.616045,   0.000000058,  -0.000064024,  -0.000175889,   0.000187179
     -4.789524,   -4.440048,    1.616045,  -0.000000136,  -0.000196200,  -0.000538925,   0.000573528
     -4.585714,   -4.440048,    1.616045,  -0.000000107,  -0.000290297,  -0.000797460,   0.000848655
     -4.381905,   -4.440048,    1.616045,   0.000000107,  -0.000290314,  -0.000797505,   0.000848703
     -4.178095,   -4.440048,    1.616045,   0.000000137,  -0.000196344,  -0.000539321,   0.000573950
     -3.974286,   -4.440048,    1.616045,  -0.000000058,  -0.000064155,  -0.000176248,   0.000187562
     -3.770476,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -3.566667,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -3.362857,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -3.159048,   -4.440048,    1.616045,   0.000000058,  -0.000064094,  -0.000176079,   0.000187382
     -2.955238,   -4.440048,    1.616045,  -0.000000136,  -0.000196251,  -0.000539063,   0.000573676
     -2.751429,   -4.440048,    1.616045,  -0.000000107,  -0.000290248,  -0.000797326,   0.000848512
     -2.547619,   -4.440048,    1.616045,   0.000000107,  -0.000290244,  -0.000797315,   0.000848500
     -2.343810,   -4.440048,    1.616045,   0.000000136,  -0.000196214,  -0.000538961,   0.000573567
     -2.140000,   -4.440048,    1.616045,  -0.000000058,  -0.000064060,  -0.000175987,   0.000187283
     -1.936190,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -1.732381,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -1.528571,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -1.324762,   -4.440048,    1.616045,   0.000000058,  -0.000063886,  -0.000175508,   0.000186774
     -1.120952,   -4.440048,    1.616045,  -0.000000136,  -0.000195950,  -0.000538237,   0.000572797
     -0.917143,   -4.440048,    1.616045,  -0.000000107,  -0.000290065,  -0.000796821,   0.000847975
     -0.713333,   -4.440048,    1.616045,   0.000000107,  -0.000290104,  -0.000796929,   0.000848090
     -0.509524,   -4.440048,    1.616045,   0.000000137,  -0.000196294,  -0.000539181,   0.000573801
     -0.305714,   -4.440048,    1.616045,  -0.000000057,  -0.000064197,  -0.000176364,   0.000187684
     -0.101905,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      0.101905,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      0.305714,   -4.440048,    1.616045,   0.000000057,  -0.000064197,  -0.000176364,   0.000187684
      0.509524,   -4.440048,    1.616045,  -0.000000137,  -0.000196294,  -0.000539181,   0.000573801
      0.713333,   -4.440048,    1.616045,  -0.000000107,  -0.000290104,  -0.000796929,   0.000848090
      0.917143,   -4.440048,    1.616045,   0.000000107,  -0.000290065,  -0.000796821,   0.000847975
      1.120952,   -4.440048,    1.616045,   0.000000136,  -0.000195950,  -0.000538237,   0.000572797
      1.324762,   -4.440048,    1.616045,  -0.000000058,  -0.000063886,  -0.000175508,   0.000186774
      1.528571,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      1.732381,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      1.936190,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      2.140000,   -4.440048,    1.616045,   0.000000058,  -0.000064060,  -0.000175987,   0.000187283
      2.343810,   -4.440048,    1.616045,  -0.000000136,  -0.000196214,  -0.000538961,   0.000573567
      2.547619,   -4.440048,    1.616045,  -0.000000107,  -0.000290244,  -0.000797315,   0.000848500
      2.751429,   -4.440048,    1.616045,   0.000000107,  -0.000290248,  -0.000797326,   0.000848512
      2.955238,   -4.440048,    1.616045,   0.000000136,  -0.000196251,  -0.000539063,   0.000573676
      3.159048,   -4.440048,    1.616045,  -0.000000058,  -0.000064094,  -0.000176079,   0.000187382
      3.362857,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      3.566667,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      3.770476,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      3.974286,   -4.440048,    1.616045,   0.000000058,  -0.000064155,  -0.000176248,   0.000187562
      4.178095,   -4.440048,    1.616045,  -0.000000137,  -0.000196344,  -0.000539321,   0.000573950
      4.381905,   -4.440048,    1.616045,  -0.000000107,  -0.000290314,  -0.000797505,   0.000848703
      4.585714,   -4.440048,    1.616045,   0.000000107,  -0.000290297,  -0.000797460,   0.000848655
      4.789524,   -4.440048,    1.616045,   0.000000136,  -0.000196200,  -0.000538925,   0.000573528
      4.993333,   -4.440048,    1.616045,  -0.000000058,  -0.000064024,  -0.000175889,   0.000187179
      5.197143,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      5.400952,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      5.604762,   -4.440048,    1.616045,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      5.808571,   -4.440048,    1.616045,  -0.000000490,  -0.000143858,  -0.000394960,   0.000420343
      6.012381,   -4.440048,    1.616045,  -0.000003524,  -0.000529054,  -0.001452925,   0.001546254
      6.216190,   -4.440048,    1.616045,  -0.000008998,  -0.001041038,  -0.002859215,   0.003042852
      6.420000,    4.440048,   -1.616045,  -0.000015150,  -0.001595348,  -0.004382357,   0.004663734
      6.420000,   -4.251110,    1.547277,  -0.000015638,  -0.001609561,  -0.004420854,   0.004704772
      6.420000,   -4.062172,    1.478509,  -0.000015800,  -0.001621315,  -0.004453252,   0.004739237
      6.420000,   -3.873233,    1.409741,  -0.000015879,  -0.001627304,  -0.004469824,   0.004756858
      6.420000,   -3.684295,    1.340974,  -0.000015894,  -0.001629328,  -0.004475505,   0.004762888
      6.420000,   -3.495357,    1.272206,  -0.000015905,  -0.001630117,  -0.004477709,   0.004765229
      6.420000,   -3.306419,    1.203438,  -0.000015908,  -0.001630845,  -0.004479746,   0.004767393
      6.420000,   -3.117481,    1.134670,  -0.000015920,  -0.001631932,  -0.004482730,   0.004770569
      6.420000,   -2.928542,    1.065902,  -0.000015943,  -0.001633378,  -0.004486751,   0.004774842
      6.420000,   -2.739604,    0.997134,  -0.000015965,  -0.001634510,  -0.004489840,   0.004778131
      6.420000,   -2.550666,    0.928366,  -0.000016003,  -0.001636218,  -0.004494583,   0.004783173
      6.420000,   -2.361728,    0.859598,  -0.000016063,  -0.001638356,  -0.004500379,   0.004789351
      6.420000,   -2.172789,    0.790831,  -0.000016147,  -0.001642815,  -0.004512579,   0.004802341
      6.420000,   -1.983851,    0.722063,  -0.000016298,  -0.001650406,  -0.004533296,   0.004824405
      6.420000,   -1.794913,    0.653295,  -0.000016516,  -0.001663300,  -0.004568550,   0.004861943
      6.420000,   -1.605975,    0.584527,  -0.000016792,  -0.001681323,  -0.004617869,   0.004914453
      6.420000,   -1.417037,    0.515759,  -0.000017073,  -0.001701722,  -0.004673867,   0.004974051
      6.420000,   -1.228098,    0.446991,  -0.000017347,  -0.001721905,  -0.004729423,   0.005033160
      6.420000,   -1.039160,    0.378223,  -0.000017489,  -0.001733484,  -0.004761599,   0.005067356
      6.420000,   -0.850222,    0.309455,  -0.000017520,  -0.001734759,  -0.004765535,   0.005071491
      6.420000,   -0.661284,    0.240688,  -0.000017455,  -0.001726196,  -0.004742370,   0.005046794
      6.420000,   -0.472346,    0.171920,  -0.000017270,  -0.001710175,  -0.004698381,   0.004999978
      6.420000,   -0.283407,    0.103152,  -0.000017101,  -0.001696071,  -0.004659545,   0.004958661
      6.420000,   -0.094469,    0.034384,  -0.000016989,  -0.001686887,  -0.004634006,   0.004931520
      6.420000,    0.094469,   -0.034384,  -0.000016982,  -0.001687058,  -0.004634174,   0.004931736
      6.420000,    0.283407,   -0.103152,  -0.000017101,  -0.001696555,  -0.004659983,   0.004959237
      6.420000,    0.472346,   -0.171920,  -0.000017263,  -0.001710767,  -0.004698926,   0.005000692
      6.420000,    0.661284,   -0.240688,  -0.000017449,  -0.001726693,  -0.004742756,   0.005047327
