x,y,z,ux,uy,uz,usum
     -6.420000,    3.822605,    2.777285,   0.000056381,  -0.005453333,   0.007501966,   0.009274779
      6.420000,    3.822605,    2.777285,  -0.000056381,  -0.005453333,   0.007501966,   0.009274779
     -6.219375,    3.822605,    2.777285,   0.000036262,  -0.003785881,   0.005208716,   0.006439327
     -6.018750,    3.822605,    2.777285,   0.000018739,  -0.002245526,   0.003089987,   0.003819784
     -5.818125,    3.822605,    2.777285,   0.000007605,  -0.001053171,   0.001449869,   0.001792023
     -5.617500,    3.822605,    2.777285,   0.000002961,  -0.000348596,   0.000480193,   0.000593391
     -5.416875,    3.822605,    2.777285,   0.000001816,  -0.000127539,   0.000175291,   0.000216786
     -5.216250,    3.822605,    2.777285,   0.000001245,  -0.000284068,   0.000389960,   0.000482457
     -5.015625,    3.822605,    2.777285,   0.000000429,  -0.000622634,   0.000854774,   0.001057503
     -4.815000,    3.822605,    2.777285,  -0.000000274,  -0.000982134,   0.001348423,   0.001668182
     -4.614375,    3.822605,    2.777285,  -0.000000201,  -0.001236314,   0.001697603,   0.002100078
     -4.413750,    3.822605,    2.777285,   0.000000496,  -0.001256669,   0.001725622,   0.002134710
     -4.213125,    3.822605,    2.777285,   0.000000786,  -0.001038932,   0.001426597,   0.001764811
     -4.012500,    3.822605,    2.777285,   0.000000423,  -0.000716910,   0.000984403,   0.001217788
     -3.811875,    3.822605,    2.777285,   0.000000066,  -0.000437155,   0.000600362,   0.000742657
     -3.611250,    3.822605,    2.777285,   0.000000097,  -0.000323685,   0.000444546,   0.000549903
     -3.410625,    3.822605,    2.777285,   0.000000115,  -0.000441364,   0.000606049,   0.000749732
     -3.210000,    3.822605,    2.777285,  -0.000000262,  -0.000728842,   0.001000631,   0.001237931
     -3.009375,    3.822605,    2.777285,  -0.000000669,  -0.001064086,   0.001460956,   0.001807393
     -2.808750,    3.822605,    2.777285,  -0.000000386,  -0.001299301,   0.001784025,   0.002207018
     -2.608125,    3.822605,    2.777285,   0.000000411,  -0.001299069,   0.001783712,   0.002206628
     -2.407500,    3.822605,    2.777285,   0.000000698,  -0.001063542,   0.001460225,   0.001806482
     -2.206875,    3.822605,    2.777285,   0.000000303,  -0.000728244,   0.000999828,   0.001236929
     -2.006250,    3.822605,    2.777285,  -0.000000053,  -0.000440822,   0.000605318,   0.000748822
     -1.805625,    3.822605,    2.777285,   0.000000004,  -0.000323947,   0.000444882,   0.000550328
     -1.605000,    3.822605,    2.777285,   0.000000061,  -0.000440732,   0.000605189,   0.000748665
     -1.404375,    3.822605,    2.777285,  -0.000000294,  -0.000727961,   0.000999431,   0.001236442
     -1.203750,    3.822605,    2.777285,  -0.000000687,  -0.001062942,   0.001459391,   0.001805455
     -1.003125,    3.822605,    2.777285,  -0.000000399,  -0.001298140,   0.001782429,   0.002205044
     -0.802500,    3.822605,    2.777285,   0.000000400,  -0.001298155,   0.001782450,   0.002205070
     -0.601875,    3.822605,    2.777285,   0.000000689,  -0.001062983,   0.001459447,   0.001805525
     -0.401250,    3.822605,    2.777285,   0.000000295,  -0.000728020,   0.000999513,   0.001236543
     -0.200625,    3.822605,    2.777285,  -0.000000058,  -0.000440808,   0.000605295,   0.000748795
      0.000000,    3.822605,    2.777285,  -0.000000000,  -0.000324022,   0.000444985,   0.000550456
      0.200625,    3.822605,    2.777285,   0.000000058,  -0.000440808,   0.000605295,   0.000748795
      0.401250,    3.822605,    2.777285,  -0.000000295,  -0.000728020,   0.000999513,   0.001236543
      0.601875,    3.822605,    2.777285,  -0.000000689,  -0.001062983,   0.001459447,   0.001805525
      0.802500,    3.822605,    2.777285,  -0.000000400,  -0.001298155,   0.001782450,   0.002205070
      1.003125,    3.822605,    2.777285,   0.000000399,  -0.001298140,   0.001782429,   0.002205044
      1.203750,    3.822605,    2.777285,   0.000000687,  -0.001062942,   0.001459391,   0.001805455
      1.404375,    3.822605,    2.777285,   0.000000294,  -0.000727961,   0.000999431,   0.001236442
      1.605000,    3.822605,    2.777285,  -0.000000061,  -0.000440732,   0.000605189,   0.000748665
      1.805625,    3.822605,    2.777285,  -0.000000004,  -0.000323947,   0.000444882,   0.000550328
      2.006250,    3.822605,    2.777285,   0.000000053,  -0.000440822,   0.000605318,   0.000748822
      2.206875,    3.822605,    2.777285,  -0.000000303,  -0.000728244,   0.000999828,   0.001236929
      2.407500,    3.822605,    2.777285,  -0.000000698,  -0.001063542,   0.001460225,   0.001806482
      2.608125,    3.822605,    2.777285,  -0.000000411,  -0.001299069,   0.001783712,   0.002206628
      2.808750,    3.822605,    2.777285,   0.000000386,  -0.001299301,   0.001784025,   0.002207018
      3.009375,    3.822605,    2.777285,   0.000000669,  -0.001064086,   0.001460956,   0.001807393
      3.210000,    3.822605,    2.777285,   0.000000262,  -0.000728842,   0.001000631,   0.001237931
      3.410625,    3.822605,    2.777285,  -0.000000115,  -0.000441364,   0.000606049,   0.000749732
      3.611250,    3.822605,    2.777285,  -0.000000097,  -0.000323685,   0.000444546,   0.000549903
      3.811875,    3.822605,    2.777285,  -0.000000066,  -0.000437155,   0.000600362,   0.000742657
      4.012500,    3.822605,    2.777285,  -0.000000423,  -0.000716910,   0.000984403,   0.001217788
      4.213125,    3.822605,    2.777285,  -0.000000786,  -0.001038932,   0.001426597,   0.001764811
      4.413750,    3.822605,    2.777285,  -0.000000496,  -0.001256669,   0.001725622,   0.002134710
      4.614375,    3.822605,    2.777285,   0.000000201,  -0.001236314,   0.001697603,   0.002100078
      4.815000,    3.822605,    2.777285,   0.000000274,  -0.000982134,   0.001348423,   0.001668182
      5.015625,    3.822605,    2.777285,  -0.000000429,  -0.000622634,   0.000854774,   0.001057503
      5.216250,    3.822605,    2.777285,  -0.000001245,  -0.000284068,   0.000389960,   0.000482457
      5.416875,    3.822605,    2.777285,  -0.000001816,  -0.000127539,   0.000175291,   0.000216786
      5.617500,    3.822605,    2.777285,  -0.000002961,  -0.000348596,   0.000480193,   0.000593391
      5.818125,    3.822605,    2.777285,  -0.000007605,  -0.001053171,   0.001449869,   0.001792023
      6.018750,    3.822605,    2.777285,  -0.000018739,  -0.002245526,   0.003089987,   0.003819784
      6.219375,    3.822605,    2.777285,  -0.000036262,  -0.003785881,   0.005208716,   0.006439327
      6.420000,   -3.822605,   -2.777285,  -0.000056419,  -0.005430174,   0.007476331,   0.009240427
      6.420000,    3.663330,    2.661565,  -0.000055054,  -0.005349779,   0.007359707,   0.009098816
      6.420000,    3.504055,    2.545845,  -0.000054218,  -0.005264182,   0.007242639,   0.008953791
      6.420000,    3.344779,    2.430124,  -0.000053961,  -0.005218562,   0.007181238,   0.008877302
      6.420000,    3.185504,    2.314404,  -0.000054504,  -0.005239338,   0.007211656,   0.008914125
      6.420000,    3.026229,    2.198684,  -0.000055718,  -0.005328951,   0.007336866,   0.009068099
      6.420000,    2.866954,    2.082964,  -0.000057414,  -0.005476251,   0.007540979,   0.009319817
      6.420000,    2.707679,    1.967244,  -0.000059022,  -0.005639565,   0.007765929,   0.009597803
      6.420000,    2.548403,    1.851523,  -0.000060146,  -0.005769397,   0.007943190,   0.009817527
      6.420000,    2.389128,    1.735803,  -0.000060696,  -0.005826652,   0.008019374,   0.009912816
      6.420000,    2.229853,    1.620083,  -0.000060503,  -0.005788925,   0.007964831,   0.009846514
      6.420000,    2.070578,    1.504363,  -0.000059801,  -0.005680965,   0.007814820,   0.009661695
      6.420000,    1.911302,    1.388643,  -0.000058727,  -0.005544491,   0.007627203,   0.009429690
      6.420000,    1.752027,    1.272922,  -0.000057730,  -0.005433044,   0.007475311,   0.009241297
      6.420000,    1.592752,    1.157202,  -0.000057393,  -0.005392099,   0.007421070,   0.009173348
      6.420000,    1.433477,    1.041482,  -0.000057793,  -0.005431758,   0.007477778,   0.009242537
      6.420000,    1.274202,    0.925762,  -0.000058867,  -0.005543248,   0.007632763,   0.009433458
      6.420000,    1.114926,    0.810041,  -0.000060038,  -0.005682331,   0.007824474,   0.009670309
      6.420000,    0.955651,    0.694321,  -0.000060865,  -0.005796536,   0.007980324,   0.009863524
      6.420000,    0.796376,    0.578601,  -0.000061219,  -0.005844436,   0.008043721,   0.009942969
      6.420000,    0.637101,    0.462881,  -0.000060885,  -0.005801109,   0.007981542,   0.009867198
      6.420000,    0.477826,    0.347161,  -0.000060077,  -0.005689735,   0.007826877,   0.009676606
      6.420000,    0.318550,    0.231440,  -0.000058922,  -0.005551015,   0.007636193,   0.009440799
      6.420000,    0.159275,    0.115720,  -0.000057862,  -0.005437825,   0.007481907,   0.009249444
      6.420000,    0.000000,    0.000000,  -0.000057480,  -0.005395551,   0.007425833,   0.009179231
      6.420000,   -0.159275,   -0.115720,  -0.000057848,  -0.005434106,   0.007481014,   0.009246536
      6.420000,   -0.318550,   -0.231440,  -0.000058901,  -0.005544777,   0.007634867,   0.009436060
      6.420000,   -0.477826,   -0.347161,  -0.000060057,  -0.005683232,   0.007825709,   0.009671838
      6.420000,   -0.637101,   -0.462881,  -0.000060874,  -0.005796983,   0.007980933,   0.009864280
      6.420000,   -0.796376,   -0.578601,  -0.000061220,  -0.005844523,   0.008043833,   0.009943111
      6.420000,   -0.955651,   -0.694321,  -0.000060879,  -0.005800854,   0.007981182,   0.009866757
      6.420000,   -1.114926,   -0.810041,  -0.000060062,  -0.005689076,   0.007825961,   0.009675478
      6.420000,   -1.274202,   -0.925762,  -0.000058894,  -0.005549793,   0.007634503,   0.009438713
      6.420000,   -1.433477,   -1.041482,  -0.000057814,  -0.005435845,   0.007479177,   0.009246072
      6.420000,   -1.592752,   -1.157202,  -0.000057401,  -0.005392507,   0.007421642,   0.009174050
      6.420000,   -1.752027,   -1.272922,  -0.000057724,  -0.005429751,   0.007475021,   0.009239127
      6.420000,   -1.911303,   -1.388643,  -0.000058713,  -0.005538704,   0.007626498,   0.009425718
      6.420000,   -2.070578,   -1.504363,  -0.000059787,  -0.005674995,   0.007814335,   0.009657793
      6.420000,   -2.229853,   -1.620083,  -0.000060498,  -0.005785530,   0.007965077,   0.009844718
