x,y,z,ux,uy,uz,usum
     -6.420000,    3.398881,    3.282261,   0.000077699,  -0.007551211,   0.007815593,   0.010867857
      6.420000,    3.398881,    3.282261,  -0.000077699,  -0.007551211,   0.007815593,   0.010867857
     -6.219375,    3.398881,    3.282261,   0.000049794,  -0.005230268,   0.005414108,   0.007527998
     -6.018750,    3.398881,    3.282261,   0.000025539,  -0.003086947,   0.003196106,   0.004443533
     -5.818125,    3.398881,    3.282261,   0.000010228,  -0.001430792,   0.001482174,   0.002060123
     -5.617500,    3.398881,    3.282261,   0.000003945,  -0.000458228,   0.000475065,   0.000660057
     -5.416875,    3.398881,    3.282261,   0.000002432,  -0.000160433,   0.000165902,   0.000230799
     -5.216250,    3.398881,    3.282261,   0.000001643,  -0.000382781,   0.000395279,   0.000550245
     -5.015625,    3.398881,    3.282261,   0.000000531,  -0.000849899,   0.000877687,   0.001221746
     -4.815000,    3.398881,    3.282261,  -0.000000399,  -0.001340908,   0.001384867,   0.001927665
     -4.614375,    3.398881,    3.282261,  -0.000000284,  -0.001687066,   0.001742593,   0.002425453
     -4.413750,    3.398881,    3.282261,   0.000000663,  -0.001715990,   0.001772539,   0.002467087
     -4.213125,    3.398881,    3.282261,   0.000001073,  -0.001422197,   0.001469017,   0.002044666
     -4.012500,    3.398881,    3.282261,   0.000000606,  -0.000986573,   0.001019025,   0.001418358
     -3.811875,    3.398881,    3.282261,   0.000000118,  -0.000607265,   0.000627336,   0.000873111
     -3.611250,    3.398881,    3.282261,   0.000000124,  -0.000453095,   0.000468084,   0.000651459
     -3.410625,    3.398881,    3.282261,   0.000000113,  -0.000612689,   0.000632838,   0.000880836
     -3.210000,    3.398881,    3.282261,  -0.000000398,  -0.001001841,   0.001034624,   0.001440185
     -3.009375,    3.398881,    3.282261,  -0.000000921,  -0.001454608,   0.001502297,   0.002091120
     -2.808750,    3.398881,    3.282261,  -0.000000521,  -0.001771946,   0.001830184,   0.002547424
     -2.608125,    3.398881,    3.282261,   0.000000553,  -0.001771692,   0.001829928,   0.002547063
     -2.407500,    3.398881,    3.282261,   0.000000959,  -0.001454048,   0.001501735,   0.002090327
     -2.206875,    3.398881,    3.282261,   0.000000451,  -0.001001321,   0.001034106,   0.001439451
     -2.006250,    3.398881,    3.282261,  -0.000000033,  -0.000612381,   0.000632534,   0.000880403
     -1.805625,    3.398881,    3.282261,   0.000000005,  -0.000453917,   0.000468908,   0.000652622
     -1.605000,    3.398881,    3.282261,   0.000000044,  -0.000612268,   0.000632412,   0.000880237
     -1.404375,    3.398881,    3.282261,  -0.000000439,  -0.001000963,   0.001033728,   0.001438931
     -1.203750,    3.398881,    3.282261,  -0.000000945,  -0.001453290,   0.001500942,   0.002089230
     -1.003125,    3.398881,    3.282261,  -0.000000538,  -0.001770534,   0.001828725,   0.002545393
     -0.802500,    3.398881,    3.282261,   0.000000539,  -0.001770554,   0.001828746,   0.002545422
     -0.601875,    3.398881,    3.282261,   0.000000946,  -0.001453345,   0.001501000,   0.002089309
     -0.401250,    3.398881,    3.282261,   0.000000441,  -0.001001045,   0.001033813,   0.001439048
     -0.200625,    3.398881,    3.282261,  -0.000000040,  -0.000612376,   0.000632523,   0.000880392
      0.000000,    3.398881,    3.282261,   0.000000000,  -0.000454026,   0.000469020,   0.000652778
      0.200625,    3.398881,    3.282261,   0.000000040,  -0.000612376,   0.000632523,   0.000880392
      0.401250,    3.398881,    3.282261,  -0.000000441,  -0.001001045,   0.001033813,   0.001439048
      0.601875,    3.398881,    3.282261,  -0.000000946,  -0.001453345,   0.001501000,   0.002089309
      0.802500,    3.398881,    3.282261,  -0.000000539,  -0.001770554,   0.001828746,   0.002545422
      1.003125,    3.398881,    3.282261,   0.000000538,  -0.001770534,   0.001828725,   0.002545393
      1.203750,    3.398881,    3.282261,   0.000000945,  -0.001453290,   0.001500942,   0.002089230
      1.404375,    3.398881,    3.282261,   0.000000439,  -0.001000963,   0.001033728,   0.001438931
      1.605000,    3.398881,    3.282261,  -0.000000044,  -0.000612268,   0.000632412,   0.000880237
      1.805625,    3.398881,    3.282261,  -0.000000005,  -0.000453917,   0.000468908,   0.000652622
      2.006250,    3.398881,    3.282261,   0.000000033,  -0.000612381,   0.000632534,   0.000880403
      2.206875,    3.398881,    3.282261,  -0.000000451,  -0.001001321,   0.001034106,   0.001439451
      2.407500,    3.398881,    3.282261,  -0.000000959,  -0.001454048,   0.001501735,   0.002090327
      2.608125,    3.398881,    3.282261,  -0.000000553,  -0.001771692,   0.001829928,   0.002547063
      2.808750,    3.398881,    3.282261,   0.000000521,  -0.001771946,   0.001830184,   0.002547424
      3.009375,    3.398881,    3.282261,   0.000000921,  -0.001454608,   0.001502297,   0.002091120
      3.210000,    3.398881,    3.282261,   0.000000398,  -0.001001841,   0.001034624,   0.001440185
      3.410625,    3.398881,    3.282261,  -0.000000113,  -0.000612689,   0.000632838,   0.000880836
      3.611250,    3.398881,    3.282261,  -0.000000124,  -0.000453095,   0.000468084,   0.000651459
      3.811875,    3.398881,    3.282261,  -0.000000118,  -0.000607265,   0.000627336,   0.000873111
      4.012500,    3.398881,    3.282261,  -0.000000606,  -0.000986573,   0.001019025,   0.001418358
