x,y,z,ux,uy,uz,usum
     -6.420000,    4.007027,    2.503869,   0.000039301,  -0.003969660,   0.006353494,   0.007491771
      6.420000,    4.007027,    2.503869,  -0.000039301,  -0.003969660,   0.006353494,   0.007491771
     -6.219375,    4.007027,    2.503869,   0.000023570,  -0.002639220,   0.004223916,   0.004980713
     -6.018750,    4.007027,    2.503869,   0.000009971,  -0.001405418,   0.002249052,   0.002652081
     -5.818125,    4.007027,    2.503869,   0.000002240,  -0.000483220,   0.000773353,   0.000911911
     -5.617500,    4.007027,    2.503869,   0.000000256,  -0.000037544,   0.000060138,   0.000070896
     -5.416875,    4.007027,    2.503869,   0.000000163,   0.000045664,  -0.000073082,   0.000086175
     -5.216250,    4.007027,    2.503869,   0.000000333,  -0.000038240,   0.000060993,   0.000071989
     -5.015625,    4.007027,    2.503869,   0.000000202,  -0.000211603,   0.000337945,   0.000398727
     -4.815000,    4.007027,    2.503869,  -0.000000145,  -0.000468423,   0.000748542,   0.000883026
     -4.614375,    4.007027,    2.503869,  -0.000000188,  -0.000673246,   0.001076074,   0.001269328
     -4.413750,    4.007027,    2.503869,   0.000000186,  -0.000683235,   0.001092082,   0.001288198
     -4.213125,    4.007027,    2.503869,   0.000000214,  -0.000493598,   0.000788879,   0.000930575
     -4.012500,    4.007027,    2.503869,  -0.000000126,  -0.000232379,   0.000371222,   0.000437956
     -3.811875,    4.007027,    2.503869,  -0.000000252,  -0.000055539,   0.000088691,   0.000104646
     -3.611250,    4.007027,    2.503869,   0.000000020,   0.000002157,  -0.000003368,   0.000003999
     -3.410625,    4.007027,    2.503869,   0.000000324,  -0.000056254,   0.000089786,   0.000105953
     -3.210000,    4.007027,    2.503869,   0.000000197,  -0.000239288,   0.000382120,   0.000450860
     -3.009375,    4.007027,    2.503869,  -0.000000186,  -0.000512442,   0.000818798,   0.000965933
     -2.808750,    4.007027,    2.503869,  -0.000000194,  -0.000715682,   0.001143751,   0.001349210
     -2.608125,    4.007027,    2.503869,   0.000000196,  -0.000715447,   0.001143377,   0.001348768
     -2.407500,    4.007027,    2.503869,   0.000000187,  -0.000511846,   0.000817850,   0.000964813
     -2.206875,    4.007027,    2.503869,  -0.000000194,  -0.000238839,   0.000381408,   0.000450018
     -2.006250,    4.007027,    2.503869,  -0.000000316,  -0.000055987,   0.000089362,   0.000105453
     -1.805625,    4.007027,    2.503869,   0.000000001,   0.000002794,  -0.000004377,   0.000005193
     -1.605000,    4.007027,    2.503869,   0.000000318,  -0.000055974,   0.000089340,   0.000105427
