x,y,z,ux,uy,uz,usum
     -6.420000,    4.621747,    0.982383,   0.000005439,  -0.000584978,   0.002750460,   0.002811985
      6.420000,    4.621747,    0.982383,  -0.000005439,  -0.000584978,   0.002750460,   0.002811985
     -6.219375,    4.621747,    0.982383,   0.000003152,  -0.000385673,   0.001812986,   0.001853556
     -6.018750,    4.621747,    0.982383,   0.000001183,  -0.000200094,   0.000940201,   0.000961258
     -5.818125,    4.621747,    0.982383,   0.000000071,  -0.000057998,   0.000272192,   0.000278302
     -5.617500,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -5.416875,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -5.216250,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -5.015625,    4.621747,    0.982383,   0.000000104,  -0.000017543,   0.000081893,   0.000083751
     -4.815000,    4.621747,    0.982383,   0.000000037,  -0.000061483,   0.000288138,   0.000294625
     -4.614375,    4.621747,    0.982383,  -0.000000008,  -0.000095011,   0.000445603,   0.000455620
     -4.413750,    4.621747,    0.982383,   0.000000007,  -0.000096933,   0.000454646,   0.000464864
     -4.213125,    4.621747,    0.982383,  -0.000000026,  -0.000066274,   0.000310675,   0.000317666
     -4.012500,    4.621747,    0.982383,  -0.000000095,  -0.000021868,   0.000102238,   0.000104550
     -3.811875,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -3.611250,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -3.410625,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -3.210000,    4.621747,    0.982383,   0.000000100,  -0.000023125,   0.000108135,   0.000110580
     -3.009375,    4.621747,    0.982383,   0.000000026,  -0.000069951,   0.000327945,   0.000335322
     -2.808750,    4.621747,    0.982383,  -0.000000011,  -0.000103269,   0.000484421,   0.000495306
     -2.608125,    4.621747,    0.982383,   0.000000011,  -0.000103205,   0.000484119,   0.000494998
     -2.407500,    4.621747,    0.982383,  -0.000000026,  -0.000069789,   0.000327186,   0.000334547
     -2.206875,    4.621747,    0.982383,  -0.000000100,  -0.000022973,   0.000107416,   0.000109845
     -2.006250,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -1.805625,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -1.605000,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -1.404375,    4.621747,    0.982383,   0.000000100,  -0.000022932,   0.000107225,   0.000109650
     -1.203750,    4.621747,    0.982383,   0.000000026,  -0.000069670,   0.000326626,   0.000333974
     -1.003125,    4.621747,    0.982383,  -0.000000011,  -0.000102999,   0.000483152,   0.000494009
     -0.802500,    4.621747,    0.982383,   0.000000011,  -0.000103001,   0.000483162,   0.000494019
     -0.601875,    4.621747,    0.982383,  -0.000000026,  -0.000069676,   0.000326652,   0.000334000
     -0.401250,    4.621747,    0.982383,  -0.000000100,  -0.000022937,   0.000107249,   0.000109674
     -0.200625,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      0.000000,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      0.200625,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      0.401250,    4.621747,    0.982383,   0.000000100,  -0.000022937,   0.000107249,   0.000109674
      0.601875,    4.621747,    0.982383,   0.000000026,  -0.000069676,   0.000326652,   0.000334000
      0.802500,    4.621747,    0.982383,  -0.000000011,  -0.000103001,   0.000483162,   0.000494019
      1.003125,    4.621747,    0.982383,   0.000000011,  -0.000102999,   0.000483152,   0.000494009
      1.203750,    4.621747,    0.982383,  -0.000000026,  -0.000069670,   0.000326626,   0.000333974
      1.404375,    4.621747,    0.982383,  -0.000000100,  -0.000022932,   0.000107225,   0.000109650
      1.605000,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      1.805625,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      2.006250,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      2.206875,    4.621747,    0.982383,   0.000000100,  -0.000022973,   0.000107416,   0.000109845
      2.407500,    4.621747,    0.982383,   0.000000026,  -0.000069789,   0.000327186,   0.000334547
      2.608125,    4.621747,    0.982383,  -0.000000011,  -0.000103205,   0.000484119,   0.000494998
      2.808750,    4.621747,    0.982383,   0.000000011,  -0.000103269,   0.000484421,   0.000495306
      3.009375,    4.621747,    0.982383,  -0.000000026,  -0.000069951,   0.000327945,   0.000335322
      3.210000,    4.621747,    0.982383,  -0.000000100,  -0.000023125,   0.000108135,   0.000110580
      3.410625,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
      3.611250,    4.621747,    0.982383,   0.000000000,   0.000000000,   0.000000000,   0.000000000
