x,y,z,ux,uy,uz,usum
     -6.420000,    3.161642,    3.511359,   0.000087823,  -0.008594344,   0.007736098,   0.011563636
      6.420000,    3.161642,    3.511359,  -0.000087823,  -0.008594344,   0.007736098,   0.011563636
     -6.219375,    3.161642,    3.511359,   0.000056450,  -0.005964160,   0.005369139,   0.008025088
     -6.018750,    3.161642,    3.511359,   0.000029389,  -0.003552897,   0.003198844,   0.004780851
     -5.818125,    3.161642,    3.511359,   0.000012208,  -0.001700040,   0.001531247,   0.002288013
     -5.617500,    3.161642,    3.511359,   0.000005062,  -0.000622180,   0.000560650,   0.000837534
     -5.416875,    3.161642,    3.511359,   0.000003119,  -0.000306711,   0.000275739,   0.000412448
     -5.216250,    3.161642,    3.511359,   0.000002002,  -0.000552776,   0.000496212,   0.000742826
     -5.015625,    3.161642,    3.511359,   0.000000647,  -0.001068408,   0.000958980,   0.001435666
     -4.815000,    3.161642,    3.511359,  -0.000000432,  -0.001609849,   0.001445149,   0.002163347
     -4.614375,    3.161642,    3.511359,  -0.000000264,  -0.001991242,   0.001787868,   0.002676102
     -4.413750,    3.161642,    3.511359,   0.000000848,  -0.002035356,   0.001827553,   0.002735439
     -4.213125,    3.161642,    3.511359,   0.000001422,  -0.001737591,   0.001560022,   0.002335143
     -4.012500,    3.161642,    3.511359,   0.000000983,  -0.001287626,   0.001155899,   0.001730342
     -3.811875,    3.161642,    3.511359,   0.000000407,  -0.000895395,   0.000803836,   0.001203281
     -3.611250,    3.161642,    3.511359,   0.000000244,  -0.000741176,   0.000665352,   0.000996009
     -3.410625,    3.161642,    3.511359,   0.000000056,  -0.000906274,   0.000813368,   0.001217743
     -3.210000,    3.161642,    3.511359,  -0.000000559,  -0.001315004,   0.001180023,   0.001766831
     -3.009375,    3.161642,    3.511359,  -0.000001101,  -0.001791083,   0.001607426,   0.002406615
     -2.808750,    3.161642,    3.511359,  -0.000000584,  -0.002124577,   0.001907006,   0.002854908
     -2.608125,    3.161642,    3.511359,   0.000000652,  -0.002124633,   0.001907069,   0.002854992
     -2.407500,    3.161642,    3.511359,   0.000001182,  -0.001791520,   0.001607851,   0.002407224
     -2.206875,    3.161642,    3.511359,   0.000000672,  -0.001316324,   0.001181245,   0.001768629
     -2.006250,    3.161642,    3.511359,   0.000000111,  -0.000908999,   0.000815837,   0.001221421
     -1.805625,    3.161642,    3.511359,   0.000000018,  -0.000747130,   0.000670639,   0.001003972
     -1.605000,    3.161642,    3.511359,  -0.000000075,  -0.000908988,   0.000815811,   0.001221396
