x,y,z,ux,uy,uz,usum
     -6.420000,    0.820488,    4.653217,   0.000150792,  -0.015825956,   0.002776317,   0.016068341
      6.420000,    0.820488,    4.653217,  -0.000150792,  -0.015825956,   0.002776317,   0.016068341
     -6.219375,    0.820488,    4.653217,   0.000102287,  -0.011496029,   0.002018783,   0.011672387
     -6.018750,    0.820488,    4.653217,   0.000060143,  -0.007530235,   0.001323976,   0.007645977
     -5.818125,    0.820488,    4.653217,   0.000031351,  -0.004391559,   0.000773384,   0.004459249
     -5.617500,    0.820488,    4.653217,   0.000018127,  -0.002546366,   0.000448395,   0.002585608
     -5.416875,    0.820488,    4.653217,   0.000013054,  -0.002116789,   0.000370200,   0.002148956
     -5.216250,    0.820488,    4.653217,   0.000008494,  -0.002737418,   0.000475058,   0.002778347
     -5.015625,    0.820488,    4.653217,   0.000003317,  -0.003889731,   0.000672778,   0.003947486
     -4.815000,    0.820488,    4.653217,   0.000000038,  -0.005041107,   0.000870844,   0.005115772
     -4.614375,    0.820488,    4.653217,   0.000000149,  -0.005815710,   0.001004244,   0.005901778
     -4.413750,    0.820488,    4.653217,   0.000002469,  -0.006067789,   0.001047206,   0.006157492
     -4.213125,    0.820488,    4.653217,   0.000004453,  -0.005830522,   0.001005242,   0.005916546
     -4.012500,    0.820488,    4.653217,   0.000004488,  -0.005303975,   0.000913465,   0.005382062
     -3.811875,    0.820488,    4.653217,   0.000002991,  -0.004814222,   0.000828364,   0.004884970
     -3.611250,    0.820488,    4.653217,   0.000000934,  -0.004651795,   0.000799867,   0.004720062
     -3.410625,    0.820488,    4.653217,  -0.000001217,  -0.004902807,   0.000842820,   0.004974722
     -3.210000,    0.820488,    4.653217,  -0.000003002,  -0.005491337,   0.000944167,   0.005571915
     -3.009375,    0.820488,    4.653217,  -0.000003265,  -0.006143050,   0.001056821,   0.006233293
     -2.808750,    0.820488,    4.653217,  -0.000001319,  -0.006558285,   0.001128877,   0.006654733
     -2.608125,    0.820488,    4.653217,   0.000001721,  -0.006566178,   0.001130229,   0.006662740
     -2.407500,    0.820488,    4.653217,   0.000003759,  -0.006168608,   0.001061174,   0.006259219
     -2.206875,    0.820488,    4.653217,   0.000003662,  -0.005539749,   0.000952351,   0.005621014
     -2.006250,    0.820488,    4.653217,   0.000002089,  -0.004981798,   0.000856055,   0.005054814
     -1.805625,    0.820488,    4.653217,   0.000000102,  -0.004770273,   0.000819547,   0.004840161
     -1.605000,    0.820488,    4.653217,  -0.000001887,  -0.004983104,   0.000856233,   0.005056132
     -1.404375,    0.820488,    4.653217,  -0.000003464,  -0.005542438,   0.000952729,   0.005623728
     -1.203750,    0.820488,    4.653217,  -0.000003564,  -0.006173479,   0.001061905,   0.006264144
     -1.003125,    0.820488,    4.653217,  -0.000001520,  -0.006575457,   0.001131708,   0.006672136
     -0.802500,    0.820488,    4.653217,   0.000001562,  -0.006576050,   0.001131811,   0.006672738
     -0.601875,    0.820488,    4.653217,   0.000003614,  -0.006175315,   0.001062220,   0.006266007
     -0.401250,    0.820488,    4.653217,   0.000003530,  -0.005545625,   0.000953271,   0.005626961
     -0.200625,    0.820488,    4.653217,   0.000001971,  -0.004987618,   0.000856990,   0.005060709
      0.000000,    0.820488,    4.653217,   0.000000000,  -0.004775738,   0.000820446,   0.004845700
      0.200625,    0.820488,    4.653217,  -0.000001971,  -0.004987618,   0.000856990,   0.005060709
      0.401250,    0.820488,    4.653217,  -0.000003530,  -0.005545625,   0.000953271,   0.005626961
      0.601875,    0.820488,    4.653217,  -0.000003614,  -0.006175315,   0.001062220,   0.006266007
      0.802500,    0.820488,    4.653217,  -0.000001562,  -0.006576050,   0.001131811,   0.006672738
      1.003125,    0.820488,    4.653217,   0.000001520,  -0.006575457,   0.001131708,   0.006672136
      1.203750,    0.820488,    4.653217,   0.000003564,  -0.006173479,   0.001061905,   0.006264144
      1.404375,    0.820488,    4.653217,   0.000003464,  -0.005542438,   0.000952729,   0.005623728
      1.605000,    0.820488,    4.653217,   0.000001887,  -0.004983104,   0.000856233,   0.005056132
      1.805625,    0.820488,    4.653217,  -0.000000102,  -0.004770273,   0.000819547,   0.004840161
      2.006250,    0.820488,    4.653217,  -0.000002089,  -0.004981798,   0.000856055,   0.005054814
      2.206875,    0.820488,    4.653217,  -0.000003662,  -0.005539749,   0.000952351,   0.005621014
      2.407500,    0.820488,    4.653217,  -0.000003759,  -0.006168608,   0.001061174,   0.006259219
      2.608125,    0.820488,    4.653217,  -0.000001721,  -0.006566178,   0.001130229,   0.006662740
      2.808750,    0.820488,    4.653217,   0.000001319,  -0.006558285,   0.001128877,   0.006654733
      3.009375,    0.820488,    4.653217,   0.000003265,  -0.006143050,   0.001056821,   0.006233293
      3.210000,    0.820488,    4.653217,   0.000003002,  -0.005491337,   0.000944167,   0.005571915
      3.410625,    0.820488,    4.653217,   0.000001217,  -0.004902807,   0.000842820,   0.004974722
      3.611250,    0.820488,    4.653217,  -0.000000934,  -0.004651795,   0.000799867,   0.004720062
      3.811875,    0.820488,    4.653217,  -0.000002991,  -0.004814222,   0.000828364,   0.004884970
      4.012500,    0.820488,    4.653217,  -0.000004488,  -0.005303975,   0.000913465,   0.005382062
      4.213125,    0.820488,    4.653217,  -0.000004453,  -0.005830522,   0.001005242,   0.005916546
      4.413750,    0.820488,    4.653217,  -0.000002469,  -0.006067789,   0.001047206,   0.006157492
      4.614375,    0.820488,    4.653217,  -0.000000149,  -0.005815710,   0.001004244,   0.005901778
      4.815000,    0.820488,    4.653217,  -0.000000038,  -0.005041107,   0.000870844,   0.005115772
      5.015625,    0.820488,    4.653217,  -0.000003317,  -0.003889731,   0.000672778,   0.003947486
      5.216250,    0.820488,    4.653217,  -0.000008494,  -0.002737418,   0.000475058,   0.002778347
      5.416875,    0.820488,    4.653217,  -0.000013054,  -0.002116789,   0.000370200,   0.002148956
      5.617500,    0.820488,    4.653217,  -0.000018127,  -0.002546366,   0.000448395,   0.002585608
      5.818125,    0.820488,    4.653217,  -0.000031351,  -0.004391559,   0.000773384,   0.004459249
      6.018750,    0.820488,    4.653217,  -0.000060143,  -0.007530235,   0.001323976,   0.007645977
      6.219375,    0.820488,    4.653217,  -0.000102287,  -0.011496029,   0.002018783,   0.011672387
      6.420000,   -0.820488,   -4.653217,  -0.000150823,  -0.015808954,   0.002801384,   0.016055950
      6.420000,    0.786301,    4.459333,  -0.000144632,  -0.015263996,   0.002678398,   0.015497880
      6.420000,    0.752114,    4.265449,  -0.000140244,  -0.014764091,   0.002592655,   0.014990661
      6.420000,    0.717927,    4.071565,  -0.000137789,  -0.014423242,   0.002536647,   0.014645254
      6.420000,    0.683740,    3.877681,  -0.000136828,  -0.014310758,   0.002521911,   0.014531915
      6.420000,    0.649553,    3.683797,  -0.000137389,  -0.014462760,   0.002553581,   0.014687106
      6.420000,    0.615366,    3.489913,  -0.000138334,  -0.014793225,   0.002615029,   0.015023216
      6.420000,    0.581179,    3.296029,  -0.000139241,  -0.015185638,   0.002684561,   0.015421734
      6.420000,    0.546992,    3.102145,  -0.000139957,  -0.015505652,   0.002738289,   0.015746208
      6.420000,    0.512805,    2.908261,  -0.000140363,  -0.015640167,   0.002757294,   0.015881977
      6.420000,    0.478618,    2.714377,  -0.000141068,  -0.015573717,   0.002740794,   0.015813681
      6.420000,    0.444431,    2.520493,  -0.000141633,  -0.015327939,   0.002694569,   0.015563626
      6.420000,    0.410244,    2.326608,  -0.000142223,  -0.015017621,   0.002639946,   0.015248557
      6.420000,    0.376057,    2.132724,  -0.000142741,  -0.014768477,   0.002598984,   0.014996099
      6.420000,    0.341870,    1.938840,  -0.000143009,  -0.014675002,   0.002587175,   0.014902000
      6.420000,    0.307683,    1.744956,  -0.000143552,  -0.014799284,   0.002613790,   0.015029015
      6.420000,    0.273496,    1.551072,  -0.000143762,  -0.015077400,   0.002665863,   0.015311939
      6.420000,    0.239309,    1.357188,  -0.000143795,  -0.015415355,   0.002725623,   0.015655123
      6.420000,    0.205122,    1.163304,  -0.000143778,  -0.015689951,   0.002771204,   0.015933449
      6.420000,    0.170935,    0.969420,  -0.000143632,  -0.015790634,   0.002784168,   0.016034847
      6.420000,    0.136748,    0.775536,  -0.000143913,  -0.015699844,   0.002763355,   0.015941830
      6.420000,    0.102561,    0.581652,  -0.000144102,  -0.015435523,   0.002713870,   0.015672945
      6.420000,    0.068374,    0.387768,  -0.000144306,  -0.015108761,   0.002656363,   0.015341178
      6.420000,    0.034187,    0.193884,  -0.000144414,  -0.014843176,   0.002612507,   0.015072024
      6.420000,    0.000000,    0.000000,  -0.000144252,  -0.014732503,   0.002597650,   0.014960456
      6.420000,   -0.034187,   -0.193884,  -0.000144399,  -0.014840230,   0.002621303,   0.015070651
      6.420000,   -0.068374,   -0.387768,  -0.000144283,  -0.015104035,   0.002670800,   0.015339031
      6.420000,   -0.102561,   -0.581652,  -0.000144082,  -0.015430866,   0.002728549,   0.015670908
      6.420000,   -0.136748,   -0.775536,  -0.000143904,  -0.015697067,   0.002772618,   0.015940703
      6.420000,   -0.170935,   -0.969420,  -0.000143637,  -0.015790863,   0.002784357,   0.016035106
      6.420000,   -0.205122,   -1.163304,  -0.000143798,  -0.015693227,   0.002762347,   0.015935137
      6.420000,   -0.239309,   -1.357188,  -0.000143828,  -0.015420624,   0.002711432,   0.015657848
      6.420000,   -0.273496,   -1.551072,  -0.000143802,  -0.015082914,   0.002652043,   0.015314970
      6.420000,   -0.307683,   -1.744956,  -0.000143589,  -0.014803227,   0.002605754,   0.015031504
      6.420000,   -0.341870,   -1.938840,  -0.000143035,  -0.014676211,   0.002588055,   0.014903344
      6.420000,   -0.376057,   -2.132724,  -0.000142756,  -0.014766940,   0.002608727,   0.014996278
      6.420000,   -0.410244,   -2.326609,  -0.000142233,  -0.015014520,   0.002655357,   0.015248179
      6.420000,   -0.444431,   -2.520493,  -0.000141651,  -0.015325217,   0.002710244,   0.015563668
      6.420000,   -0.478618,   -2.714377,  -0.000141104,  -0.015573379,   0.002751121,   0.015815142
      6.420000,   -0.512805,   -2.908261,  -0.000140425,  -0.015643621,   0.002758722,   0.015885627
      6.420000,   -0.546992,   -3.102145,  -0.000140054,  -0.015513263,   0.002731009,   0.015752439
      6.420000,   -0.581179,   -3.296029,  -0.000139378,  -0.015196625,   0.002672454,   0.015430452
      6.420000,   -0.615366,   -3.489913,  -0.000138511,  -0.014805815,   0.002603854,   0.015033676
      6.420000,   -0.649553,   -3.683797,  -0.000137590,  -0.014474533,   0.002548591,   0.014697835
      6.420000,   -0.683740,   -3.877681,  -0.000137027,  -0.014319115,   0.002526028,   0.014540861
      6.420000,   -0.717927,   -4.071565,  -0.000137959,  -0.014426048,   0.002549954,   0.014650330
      6.420000,   -0.752114,   -4.265449,  -0.000140370,  -0.014760249,   0.002612946,   0.014990401
      6.420000,   -0.786301,   -4.459333,  -0.000144711,  -0.015253425,   0.002702281,   0.015491618
     -6.420000,   -0.820488,   -4.653217,   0.000150823,  -0.015808954,   0.002801384,   0.016055950
      6.219375,   -0.820488,   -4.653217,  -0.000102284,  -0.011479465,   0.002032113,   0.011658391
      6.018750,   -0.820488,   -4.653217,  -0.000060122,  -0.007513991,   0.001328502,   0.007630766
      5.818125,   -0.820488,   -4.653217,  -0.000031328,  -0.004375616,   0.000772349,   0.004443368
      5.617500,   -0.820488,   -4.653217,  -0.000018108,  -0.002530243,   0.000446634,   0.002569424
      5.416875,   -0.820488,   -4.653217,  -0.000013033,  -0.002099563,   0.000373149,   0.002132505
      5.216250,   -0.820488,   -4.653217,  -0.000008472,  -0.002718026,   0.000486742,   0.002761278
      5.015625,   -0.820488,   -4.653217,  -0.000003299,  -0.003867208,   0.000694782,   0.003929126
      4.815000,   -0.820488,   -4.653217,  -0.000000031,  -0.005015212,   0.000902100,   0.005095698
