x,y,z,ux,uy,uz,usum
     -6.420000,    4.653217,    0.820488,   0.000003755,  -0.000408195,   0.002312952,   0.002348698
      6.420000,    4.653217,    0.820488,  -0.000003755,  -0.000408195,   0.002312952,   0.002348698
     -6.219375,    4.653217,    0.820488,   0.000002159,  -0.000269137,   0.001524571,   0.001548146
     -6.018750,    4.653217,    0.820488,   0.000000786,  -0.000139648,   0.000790593,   0.000802832
     -5.818125,    4.653217,    0.820488,   0.000000019,  -0.000040491,   0.000228851,   0.000232405
     -5.617500,    4.653217,    0.820488,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -5.416875,    4.653217,    0.820488,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -5.216250,    4.653217,    0.820488,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -5.015625,    4.653217,    0.820488,   0.000000091,  -0.000012305,   0.000069064,   0.000070152
     -4.815000,    4.653217,    0.820488,   0.000000042,  -0.000043052,   0.000242891,   0.000246677
     -4.614375,    4.653217,    0.820488,   0.000000000,  -0.000066508,   0.000375619,   0.000381461
     -4.413750,    4.653217,    0.820488,  -0.000000001,  -0.000067849,   0.000383218,   0.000389178
     -4.213125,    4.653217,    0.820488,  -0.000000034,  -0.000046391,   0.000261827,   0.000265905
     -4.012500,    4.653217,    0.820488,  -0.000000085,  -0.000015318,   0.000086147,   0.000087498
     -3.811875,    4.653217,    0.820488,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -3.611250,    4.653217,    0.820488,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -3.410625,    4.653217,    0.820488,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -3.210000,    4.653217,    0.820488,   0.000000088,  -0.000016202,   0.000091146,   0.000092575
     -3.009375,    4.653217,    0.820488,   0.000000034,  -0.000048976,   0.000276462,   0.000280766
     -2.808750,    4.653217,    0.820488,  -0.000000002,  -0.000072298,   0.000408423,   0.000414773
     -2.608125,    4.653217,    0.820488,   0.000000002,  -0.000072253,   0.000408167,   0.000414513
     -2.407500,    4.653217,    0.820488,  -0.000000034,  -0.000048862,   0.000275818,   0.000280113
     -2.206875,    4.653217,    0.820488,  -0.000000089,  -0.000016095,   0.000090537,   0.000091957
     -2.006250,    4.653217,    0.820488,   0.000000000,   0.000000000,   0.000000000,   0.000000000
     -1.805625,    4.653217,    0.820488,   0.000000000,   0.000000000,   0.000000000,   0.000000000
