x,y,z,ux,uy,uz,usum
     -6.420000,    2.909000,    3.723351,   0.000097866,  -0.009608477,   0.007504945,   0.012192481
      6.420000,    2.909000,    3.723351,  -0.000097866,  -0.009608477,   0.007504945,   0.012192481
     -6.219375,    2.909000,    3.723351,   0.000062784,  -0.006659013,   0.005201811,   0.008450161
     -6.018750,    2.909000,    3.723351,   0.000032550,  -0.003954915,   0.003089921,   0.005018966
     -5.818125,    2.909000,    3.723351,   0.000013427,  -0.001878523,   0.001468355,   0.002384344
     -5.617500,    2.909000,    3.723351,   0.000005550,  -0.000674686,   0.000527660,   0.000856538
     -5.416875,    2.909000,    3.723351,   0.000003441,  -0.000327900,   0.000255783,   0.000415879
     -5.216250,    2.909000,    3.723351,   0.000002202,  -0.000608626,   0.000473974,   0.000771415
     -5.015625,    2.909000,    3.723351,   0.000000695,  -0.001186954,   0.000924249,   0.001504359
     -4.815000,    2.909000,    3.723351,  -0.000000491,  -0.001790824,   0.001394652,   0.002269825
     -4.614375,    2.909000,    3.723351,  -0.000000299,  -0.002215414,   0.001725666,   0.002808199
     -4.413750,    2.909000,    3.723351,   0.000000931,  -0.002265349,   0.001764636,   0.002871541
     -4.213125,    2.909000,    3.723351,   0.000001574,  -0.001935895,   0.001507821,   0.002453816
     -4.012500,    2.909000,    3.723351,   0.000001099,  -0.001437246,   0.001119279,   0.001821665
     -3.811875,    2.909000,    3.723351,   0.000000460,  -0.001002070,   0.000780414,   0.001270114
     -3.611250,    2.909000,    3.723351,   0.000000269,  -0.000830912,   0.000647075,   0.001053148
     -3.410625,    2.909000,    3.723351,   0.000000050,  -0.001014358,   0.000789738,   0.001285538
     -3.210000,    2.909000,    3.723351,  -0.000000630,  -0.001467953,   0.001142715,   0.001860292
     -3.009375,    2.909000,    3.723351,  -0.000001220,  -0.001995693,   0.001553734,   0.002529206
     -2.808750,    2.909000,    3.723351,  -0.000000644,  -0.002365188,   0.001841697,   0.002997659
     -2.608125,    2.909000,    3.723351,   0.000000719,  -0.002365305,   0.001841801,   0.002997815
     -2.407500,    2.909000,    3.723351,   0.000001310,  -0.001996344,   0.001554276,   0.002530052
     -2.206875,    2.909000,    3.723351,   0.000000756,  -0.001469716,   0.001144127,   0.001862550
     -2.006250,    2.909000,    3.723351,   0.000000135,  -0.001017836,   0.000792470,   0.001289960
     -1.805625,    2.909000,    3.723351,   0.000000021,  -0.000838132,   0.000652635,   0.001062261
     -1.605000,    2.909000,    3.723351,  -0.000000094,  -0.001017868,   0.000792476,   0.001289990
     -1.404375,    2.909000,    3.723351,  -0.000000714,  -0.001469661,   0.001144048,   0.001862458
     -1.203750,    2.909000,    3.723351,  -0.000001269,  -0.001996116,   0.001554050,   0.002529733
     -1.003125,    2.909000,    3.723351,  -0.000000680,  -0.002364983,   0.001841503,   0.002997379
     -0.802500,    2.909000,    3.723351,   0.000000685,  -0.002365032,   0.001841543,   0.002997442
     -0.601875,    2.909000,    3.723351,   0.000001275,  -0.001996265,   0.001554168,   0.002529924
     -0.401250,    2.909000,    3.723351,   0.000000723,  -0.001469919,   0.001144251,   0.001862786
     -0.200625,    2.909000,    3.723351,   0.000000108,  -0.001018235,   0.000792763,   0.001290456
      0.000000,    2.909000,    3.723351,  -0.000000000,  -0.000838573,   0.000652975,   0.001062817
      0.200625,    2.909000,    3.723351,  -0.000000108,  -0.001018235,   0.000792763,   0.001290456
      0.401250,    2.909000,    3.723351,  -0.000000723,  -0.001469919,   0.001144251,   0.001862786
      0.601875,    2.909000,    3.723351,  -0.000001275,  -0.001996265,   0.001554168,   0.002529924
      0.802500,    2.909000,    3.723351,  -0.000000685,  -0.002365032,   0.001841543,   0.002997442
      1.003125,    2.909000,    3.723351,   0.000000680,  -0.002364983,   0.001841503,   0.002997379
      1.203750,    2.909000,    3.723351,   0.000001269,  -0.001996116,   0.001554050,   0.002529733
      1.404375,    2.909000,    3.723351,   0.000000714,  -0.001469661,   0.001144048,   0.001862458
      1.605000,    2.909000,    3.723351,   0.000000094,  -0.001017868,   0.000792476,   0.001289990
      1.805625,    2.909000,    3.723351,  -0.000000021,  -0.000838132,   0.000652635,   0.001062261
      2.006250,    2.909000,    3.723351,  -0.000000135,  -0.001017836,   0.000792470,   0.001289960
      2.206875,    2.909000,    3.723351,  -0.000000756,  -0.001469716,   0.001144127,   0.001862550
      2.407500,    2.909000,    3.723351,  -0.000001310,  -0.001996344,   0.001554276,   0.002530052
      2.608125,    2.909000,    3.723351,  -0.000000719,  -0.002365305,   0.001841801,   0.002997815
      2.808750,    2.909000,    3.723351,   0.000000644,  -0.002365188,   0.001841697,   0.002997659
      3.009375,    2.909000,    3.723351,   0.000001220,  -0.001995693,   0.001553734,   0.002529206
      3.210000,    2.909000,    3.723351,   0.000000630,  -0.001467953,   0.001142715,   0.001860292
      3.410625,    2.909000,    3.723351,  -0.000000050,  -0.001014358,   0.000789738,   0.001285538
      3.611250,    2.909000,    3.723351,  -0.000000269,  -0.000830912,   0.000647075,   0.001053148
      3.811875,    2.909000,    3.723351,  -0.000000460,  -0.001002070,   0.000780414,   0.001270114
      4.012500,    2.909000,    3.723351,  -0.000001099,  -0.001437246,   0.001119279,   0.001821665
      4.213125,    2.909000,    3.723351,  -0.000001574,  -0.001935895,   0.001507821,   0.002453816
      4.413750,    2.909000,    3.723351,  -0.000000931,  -0.002265349,   0.001764636,   0.002871541
      4.614375,    2.909000,    3.723351,   0.000000299,  -0.002215414,   0.001725666,   0.002808199
      4.815000,    2.909000,    3.723351,   0.000000491,  -0.001790824,   0.001394652,   0.002269825
      5.015625,    2.909000,    3.723351,  -0.000000695,  -0.001186954,   0.000924249,   0.001504359
      5.216250,    2.909000,    3.723351,  -0.000002202,  -0.000608626,   0.000473974,   0.000771415
      5.416875,    2.909000,    3.723351,  -0.000003441,  -0.000327900,   0.000255783,   0.000415879
      5.617500,    2.909000,    3.723351,  -0.000005550,  -0.000674686,   0.000527660,   0.000856538
      5.818125,    2.909000,    3.723351,  -0.000013427,  -0.001878523,   0.001468355,   0.002384344
      6.018750,    2.909000,    3.723351,  -0.000032550,  -0.003954915,   0.003089921,   0.005018966
      6.219375,    2.909000,    3.723351,  -0.000062784,  -0.006659013,   0.005201811,   0.008450161
      6.420000,   -2.909000,   -3.723351,  -0.000097875,  -0.009586762,   0.007490994,   0.012166782
      6.420000,    2.787792,    3.568211,  -0.000096203,  -0.009486331,   0.007409809,   0.012037649
      6.420000,    2.666583,    3.413072,  -0.000095647,  -0.009406152,   0.007348271,   0.011936579
      6.420000,    2.545375,    3.257932,  -0.000095996,  -0.009403779,   0.007348652,   0.011934947
      6.420000,    2.424167,    3.102793,  -0.000097213,  -0.009517466,   0.007440288,   0.012080956
      6.420000,    2.302958,    2.947653,  -0.000098882,  -0.009740142,   0.007616736,   0.012365065
      6.420000,    2.181750,    2.792513,  -0.000100276,  -0.010014075,   0.007831649,   0.012713240
      6.420000,    2.060542,    2.637374,  -0.000101228,  -0.010268185,   0.008028730,   0.013034814
      6.420000,    1.939333,    2.482234,  -0.000101527,  -0.010416276,   0.008140783,   0.013220494
      6.420000,    1.818125,    2.327094,  -0.000101389,  -0.010412522,   0.008133366,   0.013212969
      6.420000,    1.696917,    2.171955,  -0.000100887,  -0.010260135,   0.008010869,   0.013017472
      6.420000,    1.575708,    2.016815,  -0.000099910,  -0.010011448,   0.007815573,   0.012701270
      6.420000,    1.454500,    1.861676,  -0.000098886,  -0.009768336,   0.007627276,   0.012393769
      6.420000,    1.333292,    1.706536,  -0.000098102,  -0.009620304,   0.007515246,   0.012208144
      6.420000,    1.212083,    1.551396,  -0.000098204,  -0.009640313,   0.007535265,   0.012236238
      6.420000,    1.090875,    1.396257,  -0.000099214,  -0.009836529,   0.007692565,   0.012487702
      6.420000,    0.969667,    1.241117,  -0.000100393,  -0.010143403,   0.007934524,   0.012878485
      6.420000,    0.848458,    1.085977,  -0.000101448,  -0.010474629,   0.008192725,   0.013298454
      6.420000,    0.727250,    0.930838,  -0.000102025,  -0.010722884,   0.008383139,   0.013611307
      6.420000,    0.606042,    0.775698,  -0.000102216,  -0.010813514,   0.008448565,   0.013723002
      6.420000,    0.484833,    0.620559,  -0.000102335,  -0.010731235,   0.008379070,   0.013615384
      6.420000,    0.363625,    0.465419,  -0.000102032,  -0.010497537,   0.008193433,   0.013316946
      6.420000,    0.242417,    0.310279,  -0.000101484,  -0.010205870,   0.007965666,   0.012946888
      6.420000,    0.121208,    0.155140,  -0.000100866,  -0.009964840,   0.007780362,   0.012642873
      6.420000,    0.000000,    0.000000,  -0.000100455,  -0.009863864,   0.007706114,   0.012517591
      6.420000,   -0.121208,   -0.155140,  -0.000100830,  -0.009956749,   0.007783336,   0.012638328
      6.420000,   -0.242417,   -0.310279,  -0.000101433,  -0.010192850,   0.007970833,   0.012939809
      6.420000,   -0.363625,   -0.465419,  -0.000101991,  -0.010484769,   0.008199054,   0.013310344
      6.420000,   -0.484833,   -0.620558,  -0.000102322,  -0.010723971,   0.008382928,   0.013612036
      6.420000,   -0.606042,   -0.775698,  -0.000102240,  -0.010815155,   0.008448976,   0.013724548
      6.420000,   -0.727250,   -0.930838,  -0.000102086,  -0.010733682,   0.008379929,   0.013617839
      6.420000,   -0.848458,   -1.085977,  -0.000101539,  -0.010491649,   0.008187256,   0.013308500
      6.420000,   -0.969667,   -1.241117,  -0.000100496,  -0.010161748,   0.007928894,   0.012889476
      6.420000,   -1.090875,   -1.396257,  -0.000099304,  -0.009851197,   0.007688447,   0.012496726
      6.420000,   -1.212083,   -1.551396,  -0.000098256,  -0.009647765,   0.007533506,   0.012241026
      6.420000,   -1.333292,   -1.706536,  -0.000098108,  -0.009619628,   0.007515918,   0.012208026
      6.420000,   -1.454500,   -1.861676,  -0.000098857,  -0.009761180,   0.007630154,   0.012389901
      6.420000,   -1.575708,   -2.016815,  -0.000099873,  -0.010001717,   0.007819751,   0.012696173
      6.420000,   -1.696917,   -2.171955,  -0.000100867,  -0.010252637,   0.008014822,   0.013013996
      6.420000,   -1.818125,   -2.327094,  -0.000101405,  -0.010411395,   0.008135438,   0.013213356
      6.420000,   -1.939333,   -2.482234,  -0.000101587,  -0.010423366,   0.008140298,   0.013225783
      6.420000,   -2.060542,   -2.637374,  -0.000101332,  -0.010282288,   0.008026388,   0.013044486
      6.420000,   -2.181750,   -2.792513,  -0.000100416,  -0.010031572,   0.007829000,   0.012725399
      6.420000,   -2.302958,   -2.947653,  -0.000099032,  -0.009756426,   0.007614868,   0.012376747
      6.420000,   -2.424167,   -3.102793,  -0.000097345,  -0.009528398,   0.007439131,   0.012088859
      6.420000,   -2.545375,   -3.257932,  -0.000096088,  -0.009406796,   0.007346883,   0.011936237
      6.420000,   -2.666583,   -3.413072,  -0.000095697,  -0.009400329,   0.007344007,   0.011929366
      6.420000,   -2.787792,   -3.568211,  -0.000096227,  -0.009472225,   0.007401237,   0.012021257
     -6.420000,   -2.909000,   -3.723351,   0.000097875,  -0.009586762,   0.007490994,   0.012166782
      6.219375,   -2.909000,   -3.723351,  -0.000062811,  -0.006639059,   0.005186967,   0.008425300
      6.018750,   -2.909000,   -3.723351,  -0.000032618,  -0.003937119,   0.003075417,   0.004996014
      5.818125,   -2.909000,   -3.723351,  -0.000013530,  -0.001863536,   0.001454896,   0.002364249
      5.617500,   -2.909000,   -3.723351,  -0.000005639,  -0.000662259,   0.000516696,   0.000839996
      5.416875,   -2.909000,   -3.723351,  -0.000003462,  -0.000317116,   0.000248054,   0.000402623
      5.216250,   -2.909000,   -3.723351,  -0.000002140,  -0.000597573,   0.000468247,   0.000759179
      5.015625,   -2.909000,   -3.723351,  -0.000000601,  -0.001172885,   0.000919142,   0.001490128
      4.815000,   -2.909000,   -3.723351,   0.000000563,  -0.001772520,   0.001388859,   0.002251834
      4.614375,   -2.909000,   -3.723351,   0.000000320,  -0.002193976,   0.001718749,   0.002787047
      4.413750,   -2.909000,   -3.723351,  -0.000000960,  -0.002243656,   0.001757604,   0.002850117
      4.213125,   -2.909000,   -3.723351,  -0.000001651,  -0.001916982,   0.001501889,   0.002435260
      4.012500,   -2.909000,   -3.723351,  -0.000001199,  -0.001422542,   0.001114701,   0.001807259
      3.811875,   -2.909000,   -3.723351,  -0.000000534,  -0.000991096,   0.000776638,   0.001259142
      3.611250,   -2.909000,   -3.723351,  -0.000000269,  -0.000821299,   0.000643656,   0.001043468
      3.410625,   -2.909000,   -3.723351,   0.000000023,  -0.001002954,   0.000786178,   0.001274359
      3.210000,   -2.909000,   -3.723351,   0.000000729,  -0.001452346,   0.001138539,   0.001845421
      3.009375,   -2.909000,   -3.723351,   0.000001294,  -0.001975368,   0.001548304,   0.002509846
      2.808750,   -2.909000,   -3.723351,   0.000000669,  -0.002341660,   0.001835104,   0.002975059
      2.608125,   -2.909000,   -3.723351,  -0.000000743,  -0.002341784,   0.001835188,   0.002975209
      2.407500,   -2.909000,   -3.723351,  -0.000001384,  -0.001976034,   0.001548792,   0.002510671
      2.206875,   -2.909000,   -3.723351,  -0.000000855,  -0.001454105,   0.001139879,   0.001847633
      2.006250,   -2.909000,   -3.723351,  -0.000000208,  -0.001006378,   0.000788838,   0.001278696
      1.805625,   -2.909000,   -3.723351,  -0.000000021,  -0.000828316,   0.000649218,   0.001052422
      1.605000,   -2.909000,   -3.723351,   0.000000167,  -0.001006392,   0.000788868,   0.001278725
      1.404375,   -2.909000,   -3.723351,   0.000000813,  -0.001454015,   0.001139844,   0.001847540
      1.203750,   -2.909000,   -3.723351,   0.000001343,  -0.001975757,   0.001548623,   0.002510349
      1.003125,   -2.909000,   -3.723351,   0.000000704,  -0.002341413,   0.001834945,   0.002974767
      0.802500,   -2.909000,   -3.723351,  -0.000000710,  -0.002341463,   0.001834983,   0.002974829
      0.601875,   -2.909000,   -3.723351,  -0.000001349,  -0.001975907,   0.001548738,   0.002510538
      0.401250,   -2.909000,   -3.723351,  -0.000000822,  -0.001454272,   0.001140043,   0.001847865
      0.200625,   -2.909000,   -3.723351,  -0.000000181,  -0.001006757,   0.000789152,   0.001279187
      0.000000,   -2.909000,   -3.723351,  -0.000000000,  -0.000828749,   0.000649562,   0.001052975
     -0.200625,   -2.909000,   -3.723351,   0.000000181,  -0.001006757,   0.000789152,   0.001279187
     -0.401250,   -2.909000,   -3.723351,   0.000000822,  -0.001454272,   0.001140043,   0.001847865
     -0.601875,   -2.909000,   -3.723351,   0.000001349,  -0.001975907,   0.001548738,   0.002510538
     -0.802500,   -2.909000,   -3.723351,   0.000000710,  -0.002341463,   0.001834983,   0.002974829
     -1.003125,   -2.909000,   -3.723351,  -0.000000704,  -0.002341413,   0.001834945,   0.002974767
     -1.203750,   -2.909000,   -3.723351,  -0.000001343,  -0.001975757,   0.001548623,   0.002510349
     -1.404375,   -2.909000,   -3.723351,  -0.000000813,  -0.001454015,   0.001139844,   0.001847540
     -1.605000,   -2.909000,   -3.723351,  -0.000000167,  -0.001006392,   0.000788868,   0.001278725
     -1.805625,   -2.909000,   -3.723351,   0.000000021,  -0.000828316,   0.000649218,   0.001052422
     -2.006250,   -2.909000,   -3.723351,   0.000000208,  -0.001006378,   0.000788838,   0.001278696
     -2.206875,   -2.909000,   -3.723351,   0.000000855,  -0.001454105,   0.001139879,   0.001847633
     -2.407500,   -2.909000,   -3.723351,   0.000001384,  -0.001976034,   0.001548792,   0.002510671
     -2.608125,   -2.909000,   -3.723351,   0.000000743,  -0.002341784,   0.001835188,   0.002975209
     -2.808750,   -2.909000,   -3.723351,  -0.000000669,  -0.002341660,   0.001835104,   0.002975059
     -3.009375,   -2.909000,   -3.723351,  -0.000001294,  -0.001975368,   0.001548304,   0.002509846
     -3.210000,   -2.909000,   -3.723351,  -0.000000729,  -0.001452346,   0.001138539,   0.001845421
     -3.410625,   -2.909000,   -3.723351,  -0.000000023,  -0.001002954,   0.000786178,   0.001274359
     -3.611250,   -2.909000,   -3.723351,   0.000000269,  -0.000821299,   0.000643656,   0.001043468
     -3.811875,   -2.909000,   -3.723351,   0.000000534,  -0.000991096,   0.000776638,   0.001259142
     -4.012500,   -2.909000,   -3.723351,   0.000001199,  -0.001422542,   0.001114701,   0.001807259
     -4.213125,   -2.909000,   -3.723351,   0.000001651,  -0.001916982,   0.001501889,   0.002435260
     -4.413750,   -2.909000,   -3.723351,   0.000000960,  -0.002243656,   0.001757604,   0.002850117
     -4.614375,   -2.909000,   -3.723351,  -0.000000320,  -0.002193976,   0.001718749,   0.002787047
